Episode,Reward
10468,3.0
10469,-1
10470,0.11111111111111116
10471,0.19999999999999996
10472,-1
10473,-1
10474,3.25
10475,-1
10476,3.5
10477,3.25
10478,0.1428571428571428
10479,-1
10480,2.7
10481,-1
10482,-1
10483,1
10484,1
10485,3.5
10486,-1
10487,0.16666666666666674
10488,-1
10489,-1
10490,0.33333333333333326
10491,1.0
10492,-1
10493,-1
10494,-1
10495,2.590909090909091
10496,-1
10497,-1
10498,1
10499,-1
10500,-1
10501,-1
10502,3.5
10503,0.25
10504,-1
10505,-1
10506,3.333333333333333
10507,3.5
10508,1
10509,-1
10510,-1
10511,0.33333333333333326
10512,3.125
10513,-1
10514,-1
10515,-1
10516,1
10517,0.25
10518,0.16666666666666674
10519,-1
10520,2.583333333333333
10521,-1
10522,-1
10523,-1
10524,0.25
10525,0.5
10526,1
10527,3.5
10528,-1
10529,1
10530,-1
10531,1
10532,4
10533,-1
10534,-1
10535,0.11111111111111116
10536,4.0
10537,1.0
10538,4
10539,-1
10540,-1
10541,1
10542,-1
10543,2.611111111111111
10544,0.19999999999999996
10545,-1
10546,1
10547,2.833333333333333
10548,-1
10549,0.5
10550,-1
10551,1.0
10552,1.0
10553,1
10554,1.0
10555,-1
10556,1
10557,0.5
10558,-1
10559,0.33333333333333326
10560,-1
10561,-1
10562,4.0
10563,-1
10564,0.1428571428571428
10565,-1
10566,1
10567,-1
10568,2.666666666666667
10569,0.19999999999999996
10570,0.5
10571,3.2
10572,3.2
10573,0.25
10574,-1
10575,1.0
10576,-1
10577,-1
10578,-1
10579,1
10580,-1
10581,-1
10582,4
10583,-1
10584,0.25
10585,-1
10586,-1
10587,-1
10588,-1
10589,-1
10590,-1
10591,0.0714285714285714
10592,-1
10593,-1
10594,-1
10595,2.35
10596,-1
10597,4
10598,-1
10599,-1
10600,-1
10601,-1
10602,0.5
10603,-1
10604,-1
10605,1.0
10606,-1
10607,0.33333333333333326
10608,-1
10609,-1
10610,-1
10611,-1
10612,-1
10613,0.33333333333333326
10614,-1
10615,-1
10616,0.33333333333333326
10617,-1
10618,-1
10619,-1
10620,0.5
10621,-1
10622,-1
10623,-1
10624,-1
10625,0.33333333333333326
10626,-1
10627,-1
10628,-1
10629,0.5
10630,-1
10631,-1
10632,-1
10633,0.1428571428571428
10634,-1
10635,2.7
10636,1
10637,-1
10638,0.33333333333333326
10639,-1
10640,-1
10641,-1
10642,1.0
10643,-1
10644,3.333333333333333
10645,-1
10646,-1
10647,4
10648,0.08333333333333326
10649,-1
10650,0.33333333333333326
10651,-1
10652,-1
10653,-1
10654,-1
10655,-1
10656,-1
10657,-1
10658,-1
10659,-1
10660,1.0
10661,-1
10662,4.0
10663,2.35
10664,0.19999999999999996
10665,-1
10666,3.2
10667,-1
10668,-1
10669,1.0
10670,2.583333333333333
10671,-1
10672,-1
10673,-1
10674,-1
10675,-1
10676,-1
10677,2.392857142857143
10678,0.5
10679,-1
10680,-1
10681,-1
10682,0.5
10683,-1
10684,1.0
10685,4
10686,-1
10687,-1
10688,1.0
10689,0.16666666666666674
10690,0.33333333333333326
10691,-1
10692,0.125
10693,-1
10694,-1
10695,-1
10696,-1
10697,-1
10698,-1
10699,-1
10700,1.0
10701,-1
10702,0.33333333333333326
10703,2.5
10704,-1
10705,-1
10706,-1
10707,-1
10708,-1
10709,-1
10710,-1
10711,3.2
10712,1
10713,-1
10714,-1
10715,1.0
10716,1
10717,-1
10718,-1
10719,3.333333333333333
10720,1
10721,2.7
10722,-1
10723,0.1428571428571428
10724,-1
10725,-1
10726,3.333333333333333
10727,-1
10728,-1
10729,-1
10730,0.25
10731,3.25
10732,-1
10733,0.5
10734,-1
10735,-1
10736,0.33333333333333326
10737,-1
10738,-1
10739,-1
10740,2.45
10741,-1
10742,-1
10743,-1
10744,-1
10745,1.0
10746,-1
10747,3.333333333333333
10748,-1
10749,3.2
10750,-1
10751,-1
10752,-1
10753,-1
10754,-1
10755,-1
10756,0.1428571428571428
10757,-1
10758,-1
10759,-1
10760,-1
10761,1
10762,-1
10763,0.125
10764,-1
10765,2.3666666666666667
10766,-1
10767,-1
10768,-1
10769,-1
10770,-1
10771,-1
10772,-1
10773,-1
10774,-1
10775,-1
10776,0.33333333333333326
10777,0.16666666666666674
10778,-1
10779,-1
10780,-1
10781,-1
10782,-1
10783,-1
10784,-1
10785,0.5
10786,0.125
10787,-1
10788,-1
10789,-1
10790,1
10791,1
10792,-1
10793,1
10794,0.1428571428571428
10795,-1
10796,4.0
10797,-1
10798,-1
10799,0.25
10800,-1
10801,-1
10802,3.142857142857143
10803,-1
10804,1
10805,-1
10806,-1
10807,-1
10808,-1
10809,-1
10810,-1
10811,-1
10812,-1
10813,4.0
10814,-1
10815,-1
10816,-1
10817,-1
10818,1.0
10819,-1
10820,4.0
10821,1
10822,-1
10823,-1
10824,-1
10825,-1
10826,0.16666666666666674
10827,0.5
10828,1
10829,3.5
10830,-1
10831,4
10832,-1
10833,0.16666666666666674
10834,-1
10835,4
10836,-1
10837,-1
10838,-1
10839,0.33333333333333326
10840,-1
10841,-1
10842,3.5
10843,1
10844,-1
10845,0.5
10846,-1
10847,-1
10848,-1
10849,3.0
10850,4.0
10851,3.111111111111111
10852,-1
10853,-1
10854,-1
10855,2.3666666666666667
10856,-1
10857,0.5
10858,0.5
10859,1.0
10860,-1
10861,1
10862,-1
10863,-1
10864,-1
10865,4.0
10866,0.09090909090909083
10867,-1
10868,-1
10869,-1
10870,-1
10871,-1
10872,-1
10873,-1
10874,0.11111111111111116
10875,3.5
10876,0.09090909090909083
10877,4.0
10878,3.111111111111111
10879,1
10880,0.33333333333333326
10881,-1
10882,-1
10883,0.19999999999999996
10884,1
10885,0.25
10886,0.33333333333333326
10887,-1
10888,4
10889,-1
10890,-1
10891,1.0
10892,0.25
10893,-1
10894,-1
10895,-1
10896,-1
10897,-1
10898,0.25
10899,-1
10900,-1
10901,4.0
10902,-1
10903,-1
10904,0.11111111111111116
10905,-1
10906,0.5
10907,-1
10908,-1
10909,2.6666666666666665
10910,3.142857142857143
10911,-1
10912,-1
10913,0.16666666666666674
10914,-1
10915,-1
10916,3.25
10917,3.5
10918,2.625
10919,0.19999999999999996
10920,3.25
10921,-1
10922,0.19999999999999996
10923,-1
10924,0.19999999999999996
10925,-1
10926,-1
10927,3.25
10928,-1
10929,-1
10930,-1
10931,-1
10932,0.25
10933,-1
10934,4.0
10935,1
10936,-1
10937,-1
10938,-1
10939,-1
10940,-1
10941,3.2
10942,-1
10943,-1
10944,-1
10945,0.125
10946,-1
10947,2.416666666666667
10948,0.1428571428571428
10949,-1
10950,0.25
10951,0.16666666666666674
10952,-1
10953,2.642857142857143
10954,0.33333333333333326
10955,0.16666666666666674
10956,-1
10957,0.33333333333333326
10958,0.11111111111111116
10959,-1
10960,-1
10961,-1
10962,-1
10963,2.5
10964,3.5
10965,-1
10966,2.583333333333333
10967,1
10968,-1
10969,0.33333333333333326
10970,-1
10971,-1
10972,-1
10973,-1
10974,1
10975,0.5
10976,-1
10977,0.33333333333333326
10978,1.0
10979,-1
10980,0.10000000000000009
10981,-1
10982,-1
10983,-1
10984,2.4
10985,-1
10986,-1
10987,0.16666666666666674
10988,-1
10989,-1
10990,0.16666666666666674
10991,-1
10992,-1
10993,2.4166666666666665
10994,-1
10995,-1
10996,2.583333333333333
10997,-1
10998,1
10999,-1
11000,0.5
11001,-1
11002,-1
11003,4.0
11004,-1
11005,-1
11006,-1
11007,-1
11008,-1
11009,1.0
11010,2.4333333333333336
11011,0.33333333333333326
11012,4.0
11013,1.0
11014,3.333333333333333
11015,-1
11016,0.16666666666666674
11017,3.5
11018,4.0
11019,0.16666666666666674
11020,-1
11021,1
11022,-1
11023,-1
11024,-1
11025,0.1428571428571428
11026,-1
11027,1
11028,-1
11029,-1
11030,-1
11031,1
11032,1
11033,2.833333333333333
11034,-1
11035,0.5
11036,4.0
11037,-1
11038,-1
11039,-1
11040,-1
11041,-1
11042,-1
11043,-1
11044,1
11045,0.19999999999999996
11046,4
11047,-1
11048,-1
11049,-1
11050,0.33333333333333326
11051,-1
11052,3.333333333333333
11053,4
11054,-1
11055,0.25
11056,3.142857142857143
11057,1.0
11058,-1
11059,3.333333333333333
11060,0.25
11061,-1
11062,1
11063,4.0
11064,1
11065,-1
11066,-1
11067,-1
11068,1
11069,-1
11070,-1
11071,-1
11072,1.0
11073,3.166666666666667
11074,-1
11075,-1
11076,3.25
11077,-1
11078,-1
11079,-1
11080,1
11081,-1
11082,-1
11083,-1
11084,-1
11085,-1
11086,-1
11087,-1
11088,-1
11089,-1
11090,1
11091,0.25
11092,-1
11093,2.267857142857143
11094,-1
11095,-1
11096,-1
11097,0.16666666666666674
11098,3.0
11099,-1
11100,1.0
11101,3.25
11102,-1
11103,-1
11104,-1
11105,-1
11106,0.0714285714285714
11107,-1
11108,-1
11109,4.0
11110,1
11111,-1
11112,-1
11113,3.5
11114,-1
11115,3.333333333333333
11116,1
11117,-1
11118,0.11111111111111116
11119,-1
11120,-1
11121,-1
11122,0.09090909090909083
11123,1.0
11124,-1
11125,-1
11126,-1
11127,-1
11128,0.33333333333333326
11129,0.25
11130,-1
11131,0.11111111111111116
11132,-1
11133,0.125
11134,-1
11135,-1
11136,-1
11137,-1
11138,-1
11139,-1
11140,-1
11141,-1
11142,-1
11143,2.458333333333333
11144,-1
11145,0.33333333333333326
11146,-1
11147,3.5
11148,-1
11149,-1
11150,-1
11151,-1
11152,0.5
11153,4.0
11154,-1
11155,4.0
11156,-1
11157,1
11158,0.11111111111111116
11159,3.2
11160,-1
11161,-1
11162,3.166666666666667
11163,-1
11164,-1
11165,-1
11166,1
11167,-1
11168,-1
11169,1.0
11170,1.0
11171,-1
11172,1
11173,-1
11174,0.33333333333333326
11175,1.0
11176,1
11177,2.75
11178,3.333333333333333
11179,-1
11180,3.166666666666667
11181,-1
11182,0.16666666666666674
11183,3.1
11184,-1
11185,-1
11186,-1
11187,0.33333333333333326
11188,-1
11189,-1
11190,-1
11191,-1
11192,0.09090909090909083
11193,-1
11194,0.5
11195,1.0
11196,0.33333333333333326
11197,-1
11198,0.11111111111111116
11199,2.7
11200,3.166666666666667
11201,-1
11202,1
11203,0.5
11204,-1
11205,-1
11206,1
11207,2.392857142857143
11208,3.166666666666667
11209,0.5
11210,2.666666666666667
11211,-1
11212,-1
11213,-1
11214,-1
11215,-1
11216,-1
11217,0.33333333333333326
11218,-1
11219,-1
11220,-1
11221,-1
11222,-1
11223,0.1428571428571428
11224,-1
11225,1
11226,-1
11227,-1
11228,-1
11229,2.833333333333333
11230,-1
11231,0.1428571428571428
11232,0.19999999999999996
11233,1
11234,-1
11235,-1
11236,-1
11237,-1
11238,-1
11239,0.1428571428571428
11240,-1
11241,3.2
11242,-1
11243,1
11244,0.5
11245,-1
11246,1
11247,3.142857142857143
11248,-1
11249,-1
11250,-1
11251,-1
11252,-1
11253,0.5
11254,-1
11255,3.142857142857143
11256,-1
11257,1.0
11258,0.5
11259,-1
11260,0.33333333333333326
11261,-1
11262,-1
11263,-1
11264,0.10000000000000009
11265,-1
11266,-1
11267,-1
11268,3.333333333333333
11269,3.333333333333333
11270,3.333333333333333
11271,-1
11272,-1
11273,-1
11274,-1
11275,-1
11276,-1
11277,-1
11278,1.0
11279,0.5
11280,-1
11281,0.125
11282,-1
11283,-1
11284,0.5
11285,-1
11286,-1
11287,1
11288,0.5
11289,1
11290,0.16666666666666674
11291,-1
11292,-1
11293,-1
11294,-1
11295,-1
11296,4.0
11297,1.0
11298,0.16666666666666674
11299,-1
11300,-1
11301,-1
11302,-1
11303,-1
11304,2.416666666666667
11305,-1
11306,-1
11307,-1
11308,-1
11309,-1
11310,1
11311,0.19999999999999996
11312,-1
11313,1
11314,4
11315,-1
11316,-1
11317,-1
11318,2.25
11319,-1
11320,-1
11321,-1
11322,-1
11323,-1
11324,-1
11325,0.1428571428571428
11326,0.09090909090909083
11327,1
11328,-1
11329,1
11330,-1
11331,3.1
11332,-1
11333,3.142857142857143
11334,4
11335,1
11336,3.333333333333333
11337,-1
11338,-1
11339,-1
11340,2.666666666666667
11341,-1
11342,-1
11343,0.25
11344,1
11345,-1
11346,-1
11347,-1
11348,-1
11349,-1
11350,-1
11351,-1
11352,-1
11353,1
11354,-1
11355,-1
11356,-1
11357,-1
11358,-1
11359,3.2
11360,-1
11361,-1
11362,-1
11363,-1
11364,-1
11365,-1
11366,0.19999999999999996
11367,-1
11368,-1
11369,-1
11370,-1
11371,0.5
11372,3.333333333333333
11373,-1
11374,0.25
11375,0.125
11376,-1
11377,-1
11378,-1
11379,2.666666666666667
11380,-1
11381,-1
11382,-1
11383,4.0
11384,-1
11385,-1
11386,-1
11387,-1
11388,4
11389,-1
11390,1
11391,-1
11392,-1
11393,-1
11394,-1
11395,0.125
11396,-1
11397,2.2435897435897436
11398,-1
11399,-1
11400,-1
11401,-1
11402,0.5
11403,2.583333333333333
11404,4.0
11405,0.5
11406,3.5
11407,-1
11408,-1
11409,-1
11410,-1
11411,-1
11412,-1
11413,-1
11414,0.25
11415,-1
11416,-1
11417,0.1428571428571428
11418,3.142857142857143
11419,-1
11420,3.25
11421,0.5
11422,0.1428571428571428
11423,3.2
11424,-1
11425,-1
11426,4.0
11427,-1
11428,0.11111111111111116
11429,4.0
11430,1.0
11431,-1
11432,0.19999999999999996
11433,-1
11434,-1
11435,2.375
11436,-1
11437,-1
11438,-1
11439,1
11440,1
11441,-1
11442,3.5
11443,-1
11444,-1
11445,0.19999999999999996
11446,-1
11447,-1
11448,-1
11449,-1
11450,-1
11451,1.0
11452,3.111111111111111
11453,0.16666666666666674
11454,-1
11455,-1
11456,-1
11457,3.142857142857143
11458,-1
11459,-1
11460,-1
11461,-1
11462,0.19999999999999996
11463,1
11464,-1
11465,-1
11466,0.33333333333333326
11467,3.5
11468,2.3666666666666667
11469,1
11470,-1
11471,-1
11472,4.0
11473,-1
11474,0.08333333333333326
11475,0.33333333333333326
11476,-1
11477,-1
11478,-1
11479,-1
11480,3.25
11481,-1
11482,0.125
11483,1.0
11484,-1
11485,-1
11486,3.2
11487,-1
11488,-1
11489,-1
11490,0.5
11491,0.16666666666666674
11492,0.1428571428571428
11493,-1
11494,-1
11495,-1
11496,-1
11497,0.33333333333333326
11498,4
11499,2.416666666666667
11500,0.125
11501,1.0
11502,-1
11503,0.25
11504,-1
11505,0.11111111111111116
11506,4.0
11507,-1
11508,0.1428571428571428
11509,0.19999999999999996
11510,-1
11511,-1
11512,-1
11513,-1
11514,2.75
11515,-1
11516,-1
11517,3.0
11518,1
11519,-1
11520,0.11111111111111116
11521,-1
11522,-1
11523,3.0
11524,-1
11525,-1
11526,4.0
11527,-1
11528,1
11529,-1
11530,1.0
11531,0.5
11532,-1
11533,0.5
11534,1
11535,-1
11536,0.25
11537,-1
11538,-1
11539,3.333333333333333
11540,-1
11541,0.25
11542,-1
11543,3.142857142857143
11544,-1
11545,3.166666666666667
11546,-1
11547,-1
11548,-1
11549,3.333333333333333
11550,-1
11551,1.0
11552,-1
11553,-1
11554,0.125
11555,-1
11556,-1
11557,-1
11558,0.5
11559,2.583333333333333
11560,-1
11561,-1
11562,-1
11563,-1
11564,3.25
11565,-1
11566,-1
11567,0.08333333333333326
11568,-1
11569,-1
11570,-1
11571,-1
11572,0.25
11573,-1
11574,-1
11575,-1
11576,1.0
11577,-1
11578,-1
11579,-1
11580,0.1428571428571428
11581,0.33333333333333326
11582,-1
11583,0.19999999999999996
11584,3.166666666666667
11585,1.0
11586,-1
11587,0.5
11588,0.5
11589,-1
11590,-1
11591,4
11592,-1
11593,3.5
11594,-1
11595,-1
11596,-1
11597,-1
11598,-1
11599,-1
11600,-1
11601,1
11602,-1
11603,-1
11604,-1
11605,-1
11606,-1
11607,1.0
11608,0.19999999999999996
11609,0.33333333333333326
11610,-1
11611,-1
11612,0.33333333333333326
11613,3.0
11614,3.25
11615,0.33333333333333326
11616,-1
11617,1
11618,3.25
11619,-1
11620,2.583333333333333
11621,-1
11622,0.33333333333333326
11623,0.25
11624,-1
11625,3.142857142857143
11626,0.33333333333333326
11627,1
11628,-1
11629,-1
11630,-1
11631,0.5
11632,-1
11633,-1
11634,1.0
11635,-1
11636,1
11637,1
11638,0.16666666666666674
11639,4.0
11640,1
11641,0.5
11642,-1
11643,-1
11644,4.0
11645,-1
11646,-1
11647,2.533333333333333
11648,-1
11649,-1
11650,0.33333333333333326
11651,-1
11652,3.25
11653,1
11654,-1
11655,-1
11656,-1
11657,-1
11658,-1
11659,-1
11660,-1
11661,1.0
11662,-1
11663,-1
11664,0.19999999999999996
11665,-1
11666,-1
11667,-1
11668,-1
11669,0.19999999999999996
11670,-1
11671,3.5
11672,0.19999999999999996
11673,-1
11674,-1
11675,-1
11676,-1
11677,1
11678,0.33333333333333326
11679,-1
11680,0.16666666666666674
11681,3.5
11682,1.0
11683,-1
11684,1
11685,0.16666666666666674
11686,3.333333333333333
11687,-1
11688,1.0
11689,0.19999999999999996
11690,-1
11691,2.642857142857143
11692,0.33333333333333326
11693,-1
11694,-1
11695,3.083333333333333
11696,1
11697,0.19999999999999996
11698,-1
11699,-1
11700,-1
11701,-1
11702,1.0
11703,-1
11704,4
11705,-1
11706,0.33333333333333326
11707,-1
11708,-1
11709,0.25
11710,-1
11711,-1
11712,3.25
11713,-1
11714,-1
11715,-1
11716,-1
11717,1
11718,2.458333333333333
11719,-1
11720,4
11721,-1
11722,-1
11723,1.0
11724,-1
11725,-1
11726,1.0
11727,-1
11728,-1
11729,-1
11730,-1
11731,3.125
11732,1
11733,0.33333333333333326
11734,-1
11735,-1
11736,0.33333333333333326
11737,-1
11738,-1
11739,-1
11740,0.5
11741,-1
11742,-1
11743,-1
11744,-1
11745,-1
11746,-1
11747,-1
11748,0.5
11749,-1
11750,-1
11751,3.166666666666667
11752,-1
11753,-1
11754,-1
11755,-1
11756,-1
11757,-1
11758,-1
11759,0.33333333333333326
11760,1
11761,0.11111111111111116
11762,0.09090909090909083
11763,0.16666666666666674
11764,1.0
11765,-1
11766,0.25
11767,-1
11768,3.5
11769,-1
11770,0.33333333333333326
11771,4.0
11772,-1
11773,3.111111111111111
11774,2.190909090909091
11775,-1
11776,0.19999999999999996
11777,-1
11778,-1
11779,-1
11780,3.142857142857143
11781,-1
11782,-1
11783,-1
11784,-1
11785,3.5
11786,2.6666666666666665
11787,2.325
11788,1
11789,-1
11790,-1
11791,0.25
11792,1
11793,0.25
11794,3.5
11795,-1
11796,-1
11797,-1
11798,-1
11799,2.225
11800,4
11801,-1
11802,-1
11803,3.111111111111111
11804,3.333333333333333
11805,-1
11806,-1
11807,-1
11808,-1
11809,-1
11810,0.33333333333333326
11811,-1
11812,1
11813,-1
11814,1.0
11815,-1
11816,-1
11817,1
11818,2.392857142857143
11819,-1
11820,0.33333333333333326
11821,-1
11822,-1
11823,1
11824,-1
11825,2.625
11826,-1
11827,0.08333333333333326
11828,0.125
11829,-1
11830,0.5
11831,-1
11832,3.333333333333333
11833,-1
11834,-1
11835,2.3428571428571425
11836,2.75
11837,-1
11838,4.0
11839,-1
11840,-1
11841,-1
11842,-1
11843,1
11844,-1
11845,-1
11846,-1
11847,-1
11848,3.166666666666667
11849,-1
11850,0.5
11851,-1
11852,1
11853,1
11854,-1
11855,-1
11856,3.0
11857,0.33333333333333326
11858,2.666666666666667
11859,3.5
11860,1.0
11861,-1
11862,-1
11863,-1
11864,0.25
11865,0.25
11866,1.0
11867,0.25
11868,-1
11869,-1
11870,-1
11871,-1
11872,0.11111111111111116
11873,-1
11874,-1
11875,0.16666666666666674
11876,1.0
11877,3.5
11878,2.4761904761904763
11879,3.25
11880,0.19999999999999996
11881,-1
11882,-1
11883,-1
11884,0.5
11885,1.0
11886,1
11887,-1
11888,1.0
11889,0.5
11890,0.1428571428571428
11891,4.0
11892,1.0
11893,-1
11894,-1
11895,-1
11896,-1
11897,-1
11898,-1
11899,-1
11900,-1
11901,-1
11902,-1
11903,1.0
11904,0.5
11905,3.5
11906,-1
11907,3.333333333333333
11908,-1
11909,-1
11910,-1
11911,-1
11912,-1
11913,1
11914,-1
11915,-1
11916,-1
11917,-1
11918,-1
11919,2.75
11920,4.0
11921,-1
11922,-1
11923,0.19999999999999996
11924,-1
11925,-1
11926,-1
11927,-1
11928,1.0
11929,-1
11930,-1
11931,3.333333333333333
11932,-1
11933,-1
11934,-1
11935,-1
11936,-1
11937,1
11938,3.166666666666667
11939,-1
11940,3.166666666666667
11941,3.2
11942,-1
11943,-1
11944,0.5
11945,2.642857142857143
11946,-1
11947,-1
11948,1
11949,-1
11950,-1
11951,-1
11952,1
11953,-1
11954,2.3666666666666667
11955,4
11956,3.111111111111111
11957,-1
11958,-1
11959,0.33333333333333326
11960,1.0
11961,1
11962,-1
11963,2.833333333333333
11964,-1
11965,-1
11966,-1
11967,-1
11968,1
11969,1
11970,0.11111111111111116
11971,3.0
11972,-1
11973,-1
11974,1
11975,-1
11976,2.1714285714285717
11977,1.0
11978,3.333333333333333
11979,3.5
11980,0.19999999999999996
11981,0.19999999999999996
11982,2.3666666666666667
11983,-1
11984,-1
11985,3.333333333333333
11986,0.5
11987,2.416666666666667
11988,3.333333333333333
11989,-1
11990,0.25
11991,-1
11992,1.0
11993,2.4444444444444446
11994,-1
11995,-1
11996,0.33333333333333326
11997,-1
11998,-1
11999,-1
12000,-1
12001,-1
12002,-1
12003,-1
12004,-1
12005,-1
12006,-1
12007,-1
12008,2.611111111111111
12009,0.11111111111111116
12010,-1
12011,-1
12012,2.45
12013,3.333333333333333
12014,-1
12015,1
12016,0.16666666666666674
12017,-1
12018,-1
12019,-1
12020,-1
12021,-1
12022,3.111111111111111
12023,3.111111111111111
12024,-1
12025,-1
12026,-1
12027,-1
12028,2.45
12029,1
12030,-1
12031,1.0
12032,1.0
12033,2.375
12034,-1
12035,-1
12036,-1
12037,-1
12038,-1
12039,3.125
12040,-1
12041,-1
12042,3.333333333333333
12043,-1
12044,-1
12045,1
12046,-1
12047,0.33333333333333326
12048,-1
12049,1.0
12050,3.2
12051,-1
12052,3.125
12053,4.0
12054,-1
12055,0.1428571428571428
12056,-1
12057,-1
12058,1.0
12059,3.2
12060,-1
12061,-1
12062,-1
12063,-1
12064,0.5
12065,3.25
12066,-1
12067,-1
12068,-1
12069,-1
12070,0.5
12071,-1
12072,-1
12073,2.583333333333333
12074,0.16666666666666674
12075,-1
12076,-1
12077,-1
12078,-1
12079,-1
12080,-1
12081,-1
12082,-1
12083,3.5
12084,3.333333333333333
12085,-1
12086,3.5
12087,-1
12088,-1
12089,-1
12090,-1
12091,-1
12092,-1
12093,-1
12094,3.5
12095,-1
12096,-1
12097,0.5
12098,3.5
12099,-1
12100,-1
12101,4.0
12102,-1
12103,-1
12104,-1
12105,-1
12106,-1
12107,-1
12108,-1
12109,-1
12110,-1
12111,1
12112,-1
12113,-1
12114,0.25
12115,2.4444444444444446
12116,-1
12117,-1
12118,-1
12119,2.666666666666667
12120,1.0
12121,1
12122,-1
12123,1
12124,-1
12125,-1
12126,1.0
12127,-1
12128,2.5
12129,4.0
12130,-1
12131,-1
12132,-1
12133,0.5
12134,-1
12135,-1
12136,1
12137,-1
12138,-1
12139,0.5
12140,1
12141,-1
12142,0.25
12143,-1
12144,1
12145,-1
12146,-1
12147,0.19999999999999996
12148,0.33333333333333326
12149,-1
12150,3.5
12151,-1
12152,3.333333333333333
12153,-1
12154,-1
12155,-1
12156,-1
12157,-1
12158,1
12159,0.33333333333333326
12160,-1
12161,1.0
12162,4
12163,-1
12164,-1
12165,-1
12166,-1
12167,0.09090909090909083
12168,-1
12169,0.11111111111111116
12170,1
12171,0.25
12172,-1
12173,2.833333333333333
12174,0.19999999999999996
12175,-1
12176,2.666666666666667
12177,-1
12178,-1
12179,0.11111111111111116
12180,0.5
12181,-1
12182,0.25
12183,1
12184,-1
12185,4
12186,-1
12187,-1
12188,-1
12189,3.333333333333333
12190,-1
12191,-1
12192,-1
12193,-1
12194,0.19999999999999996
12195,1.0
12196,0.5
12197,-1
12198,-1
12199,-1
12200,0.5
12201,-1
12202,-1
12203,-1
12204,-1
12205,-1
12206,3.142857142857143
12207,-1
12208,3.090909090909091
12209,1
12210,-1
12211,0.5
12212,-1
12213,0.25
12214,-1
12215,0.16666666666666674
12216,1
12217,-1
12218,-1
12219,3.166666666666667
12220,-1
12221,-1
12222,0.19999999999999996
12223,0.5
12224,-1
12225,-1
12226,0.33333333333333326
12227,3.142857142857143
12228,-1
12229,-1
12230,-1
12231,0.1428571428571428
12232,-1
12233,-1
12234,1.0
12235,1.0
12236,-1
12237,-1
12238,-1
12239,-1
12240,-1
12241,-1
12242,1
12243,-1
12244,0.19999999999999996
12245,0.5
12246,-1
12247,-1
12248,1
12249,-1
12250,-1
12251,1
12252,-1
12253,-1
12254,-1
12255,3.5
12256,-1
12257,1.0
12258,3.111111111111111
12259,1
12260,-1
12261,-1
12262,1.0
12263,-1
12264,3.25
12265,1
12266,1
12267,1
12268,-1
12269,4
12270,-1
12271,-1
12272,3.333333333333333
12273,-1
12274,-1
12275,-1
12276,1.0
12277,3.1
12278,3.2
12279,1
12280,-1
12281,-1
12282,0.0625
12283,1
12284,4.0
12285,1
12286,0.16666666666666674
12287,0.25
12288,-1
12289,0.33333333333333326
12290,0.5
12291,-1
12292,-1
12293,-1
12294,-1
12295,-1
12296,3.5
12297,-1
12298,3.333333333333333
12299,-1
12300,4
12301,-1
12302,0.33333333333333326
12303,-1
12304,0.25
12305,-1
12306,0.125
12307,-1
12308,-1
12309,-1
12310,-1
12311,1
12312,2.242857142857143
12313,1
12314,0.5
12315,2.583333333333333
12316,1.0
12317,-1
12318,-1
12319,3.083333333333333
12320,-1
12321,-1
12322,1.0
12323,-1
12324,-1
12325,-1
12326,-1
12327,1.0
12328,-1
12329,0.16666666666666674
12330,-1
12331,0.5
12332,3.2
12333,-1
12334,3.166666666666667
12335,-1
12336,-1
12337,-1
12338,0.19999999999999996
12339,-1
12340,2.4166666666666665
12341,3.333333333333333
12342,-1
12343,0.09090909090909083
12344,-1
12345,0.25
12346,-1
12347,-1
12348,1
12349,-1
12350,-1
12351,-1
12352,-1
12353,1.0
12354,0.25
12355,-1
12356,2.833333333333333
12357,-1
12358,-1
12359,3.2
12360,-1
12361,-1
12362,-1
12363,1
12364,-1
12365,2.205357142857143
12366,1.0
12367,1
12368,-1
12369,3.142857142857143
12370,-1
12371,-1
12372,-1
12373,-1
12374,0.1428571428571428
12375,-1
12376,0.5
12377,-1
12378,3.5
12379,0.5
12380,0.33333333333333326
12381,-1
12382,-1
12383,-1
12384,1.0
12385,-1
12386,-1
12387,0.16666666666666674
12388,0.19999999999999996
12389,-1
12390,-1
12391,-1
12392,2.642857142857143
12393,1.0
12394,-1
12395,-1
12396,-1
12397,-1
12398,-1
12399,0.33333333333333326
12400,0.16666666666666674
12401,-1
12402,3.333333333333333
12403,1.0
12404,-1
12405,-1
12406,-1
12407,-1
12408,-1
12409,-1
12410,2.583333333333333
12411,0.33333333333333326
12412,-1
12413,-1
12414,1
12415,-1
12416,-1
12417,0.25
12418,-1
12419,-1
12420,0.5
12421,3.0
12422,0.33333333333333326
12423,-1
12424,-1
12425,-1
12426,0.25
12427,4
12428,-1
12429,-1
12430,2.533333333333333
12431,0.25
12432,0.16666666666666674
12433,-1
12434,-1
12435,-1
12436,0.10000000000000009
12437,-1
12438,0.25
12439,1.0
12440,-1
12441,2.583333333333333
12442,-1
12443,3.125
12444,-1
12445,-1
12446,-1
12447,-1
12448,0.16666666666666674
12449,3.142857142857143
12450,-1
12451,-1
12452,-1
12453,-1
12454,4
12455,-1
12456,0.33333333333333326
12457,2.424242424242424
12458,-1
12459,1.0
12460,-1
12461,2.7
12462,-1
