Episode,Reward
4186,-1
4187,0.5
4188,-1
4189,-1
4190,-1
4191,1
4192,-1
4193,-1
4194,-1
4195,0.33333333333333326
4196,2.833333333333333
4197,-1
4198,-1
4199,-1
4200,0.33333333333333326
4201,-1
4202,-1
4203,-1
4204,2.6666666666666665
4205,-1
4206,-1
4207,-1
4208,-1
4209,1.0
4210,-1
4211,0.5
4212,-1
4213,-1
4214,-1
4215,0.16666666666666674
4216,-1
4217,1
4218,-1
4219,-1
4220,0.25
4221,2.611111111111111
4222,-1
4223,-1
4224,-1
4225,-1
4226,-1
4227,-1
4228,-1
4229,-1
4230,-1
4231,-1
4232,-1
4233,-1
4234,-1
4235,1.0
4236,-1
4237,-1
4238,-1
4239,-1
4240,-1
4241,1
4242,-1
4243,-1
4244,-1
4245,-1
4246,-1
4247,3.333333333333333
4248,3.2
4249,0.19999999999999996
4250,3.5
4251,0.1428571428571428
4252,1
4253,1.0
4254,0.1428571428571428
4255,-1
4256,3.166666666666667
4257,1.0
4258,-1
4259,-1
4260,3.5
4261,0.16666666666666674
4262,-1
4263,1
4264,-1
4265,-1
4266,-1
4267,4.0
4268,0.16666666666666674
4269,1
4270,-1
4271,-1
4272,3.2
4273,-1
4274,-1
4275,0.25
4276,-1
4277,-1
4278,-1
4279,3.25
4280,-1
4281,0.1428571428571428
4282,0.25
4283,-1
4284,-1
4285,0.25
4286,-1
4287,-1
4288,-1
4289,-1
4290,-1
4291,-1
4292,-1
4293,-1
4294,-1
4295,0.1428571428571428
4296,-1
4297,-1
4298,0.25
4299,0.33333333333333326
4300,-1
4301,-1
4302,-1
4303,-1
4304,0.5
4305,1
4306,-1
4307,-1
4308,-1
4309,-1
4310,-1
4311,0.1428571428571428
4312,-1
4313,-1
4314,-1
4315,3.333333333333333
4316,-1
4317,-1
4318,-1
4319,0.5
4320,3.111111111111111
4321,1
4322,3.5
4323,-1
4324,-1
4325,-1
4326,-1
4327,3.166666666666667
4328,0.09090909090909083
4329,2.833333333333333
4330,-1
4331,-1
4332,-1
4333,-1
4334,2.833333333333333
4335,-1
4336,0.33333333333333326
4337,-1
4338,4.0
4339,4
4340,-1
4341,-1
4342,1
4343,-1
4344,-1
4345,-1
4346,-1
4347,0.33333333333333326
4348,-1
4349,1.0
4350,3.166666666666667
4351,-1
4352,0.19999999999999996
4353,-1
4354,1.0
4355,2.5
4356,0.25
4357,1.0
4358,0.5
4359,-1
4360,-1
4361,1
4362,-1
4363,-1
4364,0.125
4365,-1
4366,3.25
4367,-1
4368,-1
4369,1
4370,-1
4371,-1
4372,-1
4373,0.19999999999999996
4374,-1
4375,1
4376,-1
4377,0.16666666666666674
4378,3.5
4379,-1
4380,-1
4381,-1
4382,-1
4383,-1
4384,-1
4385,-1
4386,-1
4387,-1
4388,-1
4389,-1
4390,4.0
4391,1.0
4392,-1
4393,-1
4394,-1
4395,1.0
4396,1
4397,-1
4398,0.1428571428571428
4399,-1
4400,0.19999999999999996
4401,0.33333333333333326
4402,-1
4403,0.25
4404,0.11111111111111116
4405,1.0
4406,-1
4407,2.7
4408,3.142857142857143
4409,4
4410,-1
4411,-1
4412,-1
4413,-1
4414,3.2
4415,0.125
4416,-1
4417,-1
4418,-1
4419,-1
4420,1.0
4421,-1
4422,-1
4423,0.33333333333333326
4424,-1
4425,0.25
4426,0.33333333333333326
4427,1
4428,-1
4429,-1
4430,-1
4431,-1
4432,1
4433,2.75
4434,1.0
4435,1
4436,-1
4437,3.142857142857143
4438,0.33333333333333326
4439,-1
4440,2.75
4441,-1
4442,-1
4443,-1
4444,-1
4445,-1
4446,-1
4447,0.16666666666666674
4448,-1
4449,4.0
4450,-1
4451,-1
4452,-1
4453,-1
4454,-1
4455,-1
4456,-1
4457,-1
4458,-1
4459,-1
4460,4
4461,-1
4462,-1
4463,-1
4464,3.25
4465,-1
4466,-1
4467,-1
4468,-1
4469,-1
4470,0.19999999999999996
4471,-1
4472,-1
4473,0.16666666666666674
4474,-1
4475,-1
4476,1.0
4477,1
4478,-1
4479,-1
4480,-1
4481,-1
4482,2.4333333333333336
4483,-1
4484,1.0
4485,-1
4486,-1
4487,1
4488,-1
4489,1
4490,3.5
4491,-1
4492,1.0
4493,-1
4494,-1
4495,-1
4496,-1
4497,-1
4498,-1
4499,0.5
4500,3.333333333333333
4501,-1
4502,-1
4503,-1
4504,-1
4505,0.19999999999999996
4506,3.25
4507,-1
4508,-1
4509,3.2
4510,-1
4511,-1
4512,3.2
4513,-1
4514,-1
4515,-1
4516,-1
4517,0.1428571428571428
4518,1
4519,-1
4520,0.25
4521,-1
4522,-1
4523,-1
4524,-1
4525,1.0
4526,-1
4527,-1
4528,0.33333333333333326
4529,-1
4530,-1
4531,2.416666666666667
4532,-1
4533,-1
4534,0.16666666666666674
4535,-1
4536,-1
4537,-1
4538,3.333333333333333
4539,-1
4540,-1
4541,-1
4542,3.1
4543,0.5
4544,-1
4545,-1
4546,-1
4547,-1
4548,-1
4549,-1
4550,2.666666666666667
4551,-1
4552,-1
4553,2.583333333333333
4554,-1
4555,0.5
4556,3.25
4557,-1
4558,0.25
4559,-1
4560,2.75
4561,-1
4562,1
4563,0.33333333333333326
4564,2.583333333333333
4565,-1
4566,-1
4567,2.6666666666666665
4568,-1
4569,-1
4570,2.666666666666667
4571,-1
4572,0.19999999999999996
4573,-1
4574,3.0
4575,-1
4576,-1
4577,-1
4578,-1
4579,-1
4580,1
4581,-1
4582,0.19999999999999996
4583,-1
4584,-1
4585,-1
4586,0.33333333333333326
4587,-1
4588,-1
4589,-1
4590,-1
4591,1
4592,-1
4593,-1
4594,-1
4595,0.16666666666666674
4596,-1
4597,-1
4598,0.5
4599,-1
4600,-1
4601,0.5
4602,-1
4603,0.33333333333333326
4604,-1
4605,0.5
4606,-1
4607,-1
4608,0.5
4609,0.25
4610,-1
4611,-1
4612,-1
4613,-1
4614,-1
4615,0.125
4616,-1
4617,-1
4618,4.0
4619,-1
4620,2.276923076923077
4621,-1
4622,0.1428571428571428
4623,-1
4624,0.5
4625,-1
4626,-1
4627,-1
4628,-1
4629,1
4630,-1
4631,2.75
4632,-1
4633,-1
4634,-1
4635,1
4636,-1
4637,1
4638,-1
4639,0.25
4640,-1
4641,0.16666666666666674
4642,1
4643,2.5
4644,-1
4645,-1
4646,-1
4647,-1
4648,0.16666666666666674
4649,-1
4650,-1
4651,0.16666666666666674
4652,-1
4653,0.5
4654,-1
4655,0.125
4656,-1
4657,4.0
4658,0.10000000000000009
4659,0.19999999999999996
4660,0.25
4661,-1
4662,2.458333333333333
4663,3.25
4664,0.19999999999999996
4665,-1
4666,-1
4667,-1
4668,0.16666666666666674
4669,0.33333333333333326
4670,-1
4671,-1
4672,-1
4673,2.533333333333333
4674,1.0
4675,-1
4676,0.1428571428571428
4677,-1
4678,-1
4679,4.0
4680,2.4444444444444446
4681,-1
4682,-1
4683,-1
4684,0.5
4685,1
4686,-1
4687,-1
4688,-1
4689,-1
4690,-1
4691,-1
4692,1.0
4693,-1
4694,0.16666666666666674
4695,1
4696,-1
4697,-1
4698,-1
4699,0.1428571428571428
4700,0.33333333333333326
4701,0.5
4702,-1
4703,-1
4704,-1
4705,-1
4706,0.33333333333333326
4707,-1
4708,0.19999999999999996
4709,-1
4710,-1
4711,-1
4712,1.0
4713,-1
4714,-1
4715,-1
4716,-1
4717,-1
4718,-1
4719,0.10000000000000009
4720,-1
4721,-1
4722,-1
4723,3.333333333333333
4724,-1
4725,-1
4726,-1
4727,3.333333333333333
4728,-1
4729,-1
4730,-1
4731,1.0
4732,0.11111111111111116
4733,-1
4734,-1
4735,-1
4736,1.0
4737,0.16666666666666674
4738,0.0714285714285714
4739,-1
4740,-1
4741,0.33333333333333326
4742,-1
4743,-1
4744,0.33333333333333326
4745,-1
4746,-1
4747,3.2
4748,-1
4749,1
4750,-1
4751,3.5
4752,3.5
4753,-1
4754,-1
4755,-1
4756,-1
4757,-1
4758,-1
4759,3.333333333333333
4760,-1
4761,0.5
4762,4.0
4763,-1
4764,-1
4765,-1
4766,-1
4767,2.583333333333333
4768,-1
4769,-1
4770,0.25
4771,-1
4772,-1
4773,-1
4774,0.10000000000000009
4775,-1
4776,-1
4777,-1
4778,-1
4779,0.25
4780,-1
4781,-1
4782,-1
4783,-1
4784,4.0
4785,-1
4786,1.0
4787,1
4788,-1
4789,0.25
4790,-1
4791,0.33333333333333326
4792,-1
4793,-1
4794,-1
4795,1
4796,-1
4797,-1
4798,-1
4799,-1
4800,-1
4801,0.33333333333333326
4802,-1
4803,-1
4804,0.0714285714285714
4805,-1
4806,-1
4807,-1
4808,-1
4809,-1
4810,-1
4811,0.10000000000000009
4812,-1
4813,-1
4814,-1
4815,-1
4816,-1
4817,0.33333333333333326
4818,0.1428571428571428
4819,-1
4820,0.10000000000000009
4821,0.125
4822,1
4823,3.333333333333333
4824,-1
4825,-1
4826,-1
4827,-1
4828,0.10000000000000009
4829,-1
4830,3.25
4831,-1
4832,-1
4833,-1
4834,-1
4835,-1
4836,0.19999999999999996
4837,0.19999999999999996
4838,-1
4839,1.0
4840,0.19999999999999996
4841,-1
4842,-1
4843,1
4844,0.19999999999999996
4845,-1
4846,1
4847,-1
4848,0.25
4849,3.333333333333333
4850,-1
4851,-1
4852,1
4853,1
4854,-1
4855,-1
4856,-1
4857,1
4858,-1
4859,-1
4860,-1
4861,-1
4862,-1
4863,-1
4864,-1
4865,-1
4866,-1
4867,0.19999999999999996
4868,-1
4869,-1
4870,-1
4871,2.533333333333333
4872,3.333333333333333
4873,-1
4874,-1
4875,0.33333333333333326
4876,2.75
4877,-1
4878,-1
4879,-1
4880,-1
4881,-1
4882,-1
4883,-1
4884,-1
4885,-1
4886,-1
4887,-1
4888,-1
4889,3.25
4890,1.0
4891,-1
4892,-1
4893,3.5
4894,3.5
4895,-1
4896,-1
4897,0.5
4898,-1
4899,-1
4900,3.5
4901,1.0
4902,1.0
4903,-1
4904,-1
4905,-1
4906,-1
4907,-1
4908,-1
4909,-1
4910,2.7
4911,1.0
4912,-1
4913,1
4914,0.25
4915,-1
4916,-1
4917,-1
4918,1
4919,-1
4920,1
4921,-1
4922,-1
4923,0.5
4924,-1
4925,-1
4926,-1
4927,-1
4928,0.16666666666666674
4929,-1
4930,-1
4931,-1
4932,-1
4933,-1
4934,-1
4935,-1
4936,-1
4937,-1
4938,-1
4939,-1
4940,0.25
4941,-1
4942,-1
4943,-1
4944,-1
4945,-1
4946,-1
4947,-1
4948,-1
4949,0.125
4950,0.16666666666666674
4951,1.0
4952,-1
4953,1.0
4954,-1
4955,1.0
4956,1
4957,1.0
4958,-1
4959,-1
4960,3.142857142857143
4961,0.5
4962,2.583333333333333
4963,-1
4964,-1
4965,-1
4966,-1
4967,-1
4968,0.16666666666666674
4969,-1
4970,-1
4971,1
4972,-1
4973,-1
4974,0.33333333333333326
4975,3.5
4976,-1
4977,-1
4978,0.125
4979,0.19999999999999996
4980,-1
4981,-1
4982,4
4983,-1
4984,-1
4985,-1
4986,-1
4987,-1
4988,3.25
4989,-1
4990,0.5
4991,3.333333333333333
4992,0.25
4993,1
4994,-1
4995,-1
4996,-1
4997,0.25
4998,1
4999,1.0
5000,1
5001,0.5
5002,-1
5003,-1
5004,-1
5005,-1
5006,-1
5007,1
5008,0.33333333333333326
5009,-1
5010,3.333333333333333
5011,3.25
5012,3.25
5013,-1
5014,-1
5015,-1
5016,-1
5017,2.625
5018,-1
5019,-1
5020,4.0
5021,0.25
5022,2.311111111111111
5023,2.4166666666666665
5024,-1
5025,-1
5026,-1
5027,2.7
5028,-1
5029,-1
5030,-1
5031,0.1428571428571428
5032,-1
5033,-1
5034,0.33333333333333326
5035,-1
5036,-1
5037,0.16666666666666674
5038,-1
5039,-1
5040,-1
5041,0.1428571428571428
5042,-1
5043,-1
5044,-1
5045,0.10000000000000009
5046,-1
5047,-1
5048,-1
5049,1
5050,1.0
5051,-1
5052,-1
5053,-1
5054,-1
5055,-1
5056,0.16666666666666674
5057,-1
5058,-1
5059,-1
5060,1.0
5061,-1
5062,-1
5063,-1
5064,-1
5065,-1
5066,3.5
5067,-1
5068,-1
5069,-1
5070,0.5
5071,0.33333333333333326
5072,-1
5073,1.0
5074,-1
5075,-1
5076,0.25
5077,-1
5078,-1
5079,-1
5080,-1
5081,-1
5082,-1
5083,3.333333333333333
5084,-1
5085,-1
5086,3.166666666666667
5087,-1
5088,1
5089,-1
5090,3.2
5091,-1
5092,-1
5093,0.33333333333333326
5094,-1
5095,-1
5096,-1
5097,-1
5098,-1
5099,0.16666666666666674
5100,-1
5101,-1
5102,-1
5103,-1
5104,-1
5105,0.33333333333333326
5106,-1
5107,4.0
5108,3.2
5109,2.7
5110,-1
5111,-1
5112,-1
5113,-1
5114,3.2
5115,-1
5116,-1
5117,0.1428571428571428
5118,-1
5119,3.333333333333333
5120,-1
5121,1
5122,-1
5123,2.583333333333333
5124,-1
5125,-1
5126,-1
5127,-1
5128,4.0
5129,-1
5130,-1
5131,-1
5132,4
5133,-1
5134,0.25
5135,2.666666666666667
5136,0.1428571428571428
5137,-1
5138,-1
5139,3.333333333333333
5140,-1
5141,-1
5142,0.10000000000000009
5143,0.25
5144,-1
5145,0.19999999999999996
5146,0.25
5147,3.142857142857143
5148,-1
5149,3.5
5150,-1
5151,-1
5152,0.5
5153,-1
5154,0.33333333333333326
5155,-1
5156,-1
5157,1
5158,-1
5159,-1
5160,0.25
5161,-1
5162,-1
5163,1
5164,1
5165,-1
5166,-1
5167,-1
5168,-1
5169,3.142857142857143
5170,-1
5171,3.5
5172,-1
5173,3.166666666666667
5174,-1
5175,-1
5176,-1
5177,3.5
5178,-1
5179,-1
5180,-1
5181,1
5182,3.5
5183,-1
5184,-1
5185,-1
5186,-1
5187,0.5
5188,-1
5189,-1
5190,-1
5191,-1
5192,0.1428571428571428
5193,-1
5194,3.5
5195,-1
5196,-1
5197,-1
5198,0.16666666666666674
5199,-1
5200,0.33333333333333326
5201,3.333333333333333
5202,1
5203,3.5
5204,-1
5205,1
5206,0.11111111111111116
5207,0.125
5208,-1
5209,-1
5210,-1
5211,0.33333333333333326
5212,2.666666666666667
5213,2.4761904761904763
5214,-1
5215,-1
5216,0.25
5217,3.333333333333333
5218,0.33333333333333326
5219,0.19999999999999996
5220,-1
5221,4
5222,-1
5223,0.125
5224,-1
5225,-1
5226,1.0
5227,2.416666666666667
5228,-1
5229,-1
5230,-1
5231,0.19999999999999996
5232,0.5
5233,-1
5234,-1
5235,-1
5236,1
5237,-1
5238,-1
5239,-1
5240,2.291666666666667
5241,-1
5242,1
5243,-1
5244,-1
5245,-1
5246,-1
5247,-1
5248,-1
5249,1
5250,-1
5251,-1
5252,-1
5253,2.75
5254,-1
5255,-1
5256,-1
5257,-1
5258,-1
5259,0.16666666666666674
5260,-1
5261,-1
5262,0.33333333333333326
5263,-1
5264,-1
5265,-1
5266,-1
5267,-1
5268,1
5269,1.0
5270,3.1
5271,-1
5272,1.0
5273,-1
5274,0.25
5275,-1
5276,3.333333333333333
5277,-1
5278,0.5
5279,-1
5280,-1
5281,-1
5282,-1
5283,3.333333333333333
5284,-1
5285,-1
5286,0.16666666666666674
5287,3.142857142857143
5288,1.0
5289,-1
5290,-1
5291,-1
5292,-1
5293,0.5
5294,-1
5295,-1
5296,0.25
5297,-1
5298,-1
5299,-1
5300,-1
5301,-1
5302,-1
5303,-1
5304,-1
5305,-1
5306,1.0
5307,-1
5308,-1
5309,-1
5310,-1
5311,-1
5312,-1
5313,-1
5314,0.33333333333333326
5315,-1
5316,0.5
5317,0.33333333333333326
5318,2.611111111111111
5319,-1
5320,-1
5321,4.0
5322,1.0
5323,2.590909090909091
5324,-1
5325,3.5
5326,-1
5327,-1
5328,4
5329,2.2666666666666666
5330,1
5331,-1
5332,-1
5333,-1
5334,0.33333333333333326
5335,-1
5336,-1
5337,-1
5338,0.19999999999999996
5339,-1
5340,-1
5341,0.16666666666666674
5342,1.0
5343,-1
5344,1
5345,0.33333333333333326
5346,-1
5347,-1
5348,-1
5349,-1
5350,-1
5351,-1
5352,-1
5353,-1
5354,3.2
5355,0.33333333333333326
5356,-1
5357,0.16666666666666674
5358,0.16666666666666674
5359,4
5360,-1
5361,3.2
5362,-1
5363,-1
5364,-1
5365,3.0
5366,-1
5367,3.2
5368,-1
5369,-1
5370,-1
5371,1.0
5372,3.125
5373,-1
5374,1
5375,-1
5376,-1
5377,1.0
5378,-1
5379,0.5
5380,-1
5381,-1
5382,3.5
5383,0.33333333333333326
5384,1
5385,3.166666666666667
5386,-1
5387,3.333333333333333
5388,-1
5389,-1
5390,-1
5391,1
5392,-1
5393,-1
5394,-1
5395,3.125
5396,3.090909090909091
5397,-1
5398,-1
5399,2.6666666666666665
5400,-1
5401,4
5402,-1
5403,-1
5404,3.142857142857143
5405,0.33333333333333326
5406,0.25
5407,-1
5408,-1
5409,0.5
5410,-1
5411,-1
5412,-1
5413,0.10000000000000009
5414,-1
5415,-1
5416,0.16666666666666674
5417,0.19999999999999996
5418,3.0769230769230766
5419,1
5420,-1
5421,-1
5422,0.11111111111111116
5423,-1
5424,0.11111111111111116
5425,1.0
5426,3.5
5427,-1
5428,-1
5429,-1
5430,-1
5431,-1
5432,-1
5433,2.5
5434,3.5
5435,0.5
5436,4.0
5437,0.5
5438,3.2
5439,-1
5440,-1
5441,0.10000000000000009
5442,-1
5443,0.33333333333333326
5444,0.1428571428571428
5445,-1
5446,-1
5447,-1
5448,-1
5449,-1
5450,-1
5451,-1
5452,-1
5453,-1
5454,-1
5455,1
5456,-1
5457,3.25
5458,0.33333333333333326
5459,2.6666666666666665
5460,2.642857142857143
5461,2.392857142857143
5462,3.2
5463,3.333333333333333
5464,-1
5465,4.0
5466,-1
5467,-1
5468,3.0
5469,-1
5470,-1
5471,0.16666666666666674
5472,-1
5473,-1
5474,-1
5475,-1
5476,-1
5477,1
5478,-1
5479,-1
5480,-1
5481,-1
5482,1.0
5483,0.33333333333333326
5484,-1
5485,-1
5486,-1
5487,-1
5488,2.75
5489,-1
5490,-1
5491,3.2
5492,0.19999999999999996
5493,3.5
5494,-1
5495,0.25
5496,3.333333333333333
5497,3.333333333333333
5498,3.166666666666667
5499,4.0
5500,0.25
5501,-1
5502,-1
5503,3.2
5504,0.25
5505,3.5
5506,-1
5507,1
5508,-1
5509,-1
5510,-1
5511,0.5
5512,-1
5513,-1
5514,3.333333333333333
5515,-1
5516,0.33333333333333326
5517,0.125
5518,0.25
5519,-1
5520,3.5
5521,3.142857142857143
5522,-1
5523,1
5524,-1
5525,0.0714285714285714
5526,2.75
5527,0.5
5528,-1
5529,-1
5530,-1
5531,1.0
5532,-1
5533,-1
5534,1.0
5535,1
5536,-1
5537,-1
5538,-1
5539,3.333333333333333
5540,-1
5541,-1
5542,-1
5543,-1
5544,-1
5545,-1
5546,0.33333333333333326
5547,-1
5548,-1
5549,1
5550,-1
5551,-1
5552,-1
5553,0.25
5554,-1
5555,-1
5556,1
5557,-1
5558,-1
5559,0.33333333333333326
5560,-1
5561,-1
5562,-1
5563,3.1
5564,-1
5565,1
5566,-1
5567,3.5
5568,4.0
5569,-1
5570,-1
5571,-1
5572,-1
5573,0.25
5574,0.5
5575,1
5576,4.0
5577,0.125
5578,-1
5579,-1
5580,0.5
5581,-1
5582,-1
5583,-1
5584,0.09090909090909083
5585,-1
5586,3.1
5587,-1
5588,-1
5589,-1
5590,-1
5591,-1
5592,-1
5593,1.0
5594,0.5
5595,-1
5596,-1
5597,-1
5598,-1
5599,-1
5600,-1
5601,-1
5602,-1
5603,-1
5604,-1
5605,-1
5606,4
5607,1.0
5608,2.3666666666666667
5609,1
5610,0.1428571428571428
5611,-1
5612,-1
5613,3.0
5614,-1
5615,-1
5616,-1
5617,-1
5618,-1
5619,3.2
5620,0.33333333333333326
5621,0.25
5622,0.33333333333333326
5623,1.0
5624,-1
5625,0.1428571428571428
5626,2.3666666666666667
5627,0.25
5628,-1
5629,-1
5630,1
5631,-1
5632,2.833333333333333
5633,3.25
5634,0.08333333333333326
5635,-1
5636,1
5637,-1
5638,-1
5639,-1
5640,0.1428571428571428
5641,-1
5642,1
5643,-1
5644,-1
5645,4
5646,4
5647,1
5648,-1
5649,-1
5650,-1
5651,-1
5652,-1
5653,-1
5654,-1
5655,1
5656,-1
5657,-1
5658,-1
5659,-1
5660,1
5661,3.25
5662,-1
5663,1.0
5664,-1
5665,-1
5666,-1
5667,-1
5668,-1
5669,-1
5670,-1
5671,-1
5672,-1
5673,1.0
5674,0.25
5675,-1
5676,1.0
5677,1
5678,0.25
5679,3.333333333333333
5680,0.33333333333333326
5681,2.5
5682,1
5683,0.11111111111111116
5684,0.25
5685,3.166666666666667
5686,2.5
5687,-1
5688,3.0625
5689,-1
5690,-1
5691,-1
5692,0.10000000000000009
5693,2.242857142857143
5694,-1
5695,-1
5696,-1
5697,0.5
5698,-1
5699,-1
5700,-1
5701,-1
5702,-1
5703,-1
5704,1.0
5705,-1
5706,-1
5707,1.0
5708,1
5709,0.10000000000000009
5710,0.5
5711,-1
5712,-1
5713,-1
5714,-1
5715,3.166666666666667
5716,-1
5717,-1
5718,2.3095238095238093
5719,-1
5720,-1
5721,-1
5722,-1
5723,1
5724,-1
5725,-1
5726,-1
5727,0.5
5728,-1
5729,2.3095238095238093
5730,-1
5731,-1
5732,-1
5733,0.16666666666666674
5734,1
5735,-1
5736,-1
5737,0.1428571428571428
5738,1
5739,3.333333333333333
5740,-1
5741,-1
5742,-1
5743,0.33333333333333326
5744,-1
5745,-1
5746,-1
5747,0.5
5748,-1
5749,4.0
5750,-1
5751,0.33333333333333326
5752,-1
5753,-1
5754,-1
5755,-1
5756,-1
5757,0.25
5758,-1
5759,-1
5760,-1
5761,-1
5762,-1
5763,2.3428571428571425
5764,-1
5765,4.0
5766,4.0
5767,0.11111111111111116
5768,-1
5769,0.19999999999999996
5770,-1
5771,2.4761904761904763
5772,4.0
5773,-1
5774,-1
5775,-1
5776,1
5777,-1
5778,-1
5779,-1
5780,-1
5781,-1
5782,-1
5783,-1
5784,1
5785,-1
5786,3.333333333333333
5787,0.19999999999999996
5788,-1
5789,-1
5790,-1
5791,-1
5792,-1
5793,0.33333333333333326
5794,-1
5795,-1
5796,-1
5797,-1
5798,-1
5799,-1
5800,-1
5801,-1
5802,3.5
5803,-1
5804,-1
5805,-1
5806,0.33333333333333326
5807,1.0
5808,-1
5809,1
5810,-1
5811,-1
5812,-1
5813,-1
5814,-1
5815,-1
5816,-1
5817,1
5818,-1
5819,-1
5820,1
5821,-1
5822,0.33333333333333326
5823,2.361111111111111
5824,-1
5825,0.19999999999999996
5826,-1
5827,3.142857142857143
5828,-1
5829,-1
5830,3.5
5831,-1
5832,-1
5833,-1
5834,-1
5835,-1
5836,-1
5837,0.33333333333333326
5838,-1
5839,1.0
5840,3.25
5841,1
5842,3.5
5843,4
5844,4
5845,-1
5846,2.6666666666666665
5847,2.5
5848,-1
5849,-1
5850,-1
5851,0.16666666666666674
5852,-1
5853,-1
5854,-1
5855,2.7
5856,-1
5857,-1
5858,-1
5859,-1
5860,-1
5861,-1
5862,-1
5863,3.5
5864,-1
5865,4
5866,-1
5867,1
5868,0.25
5869,-1
5870,0.25
5871,3.142857142857143
5872,-1
5873,-1
5874,-1
5875,-1
5876,-1
5877,2.583333333333333
5878,-1
5879,-1
5880,-1
5881,-1
5882,-1
5883,0.5
5884,-1
5885,1.0
5886,0.125
5887,-1
5888,0.125
5889,-1
5890,-1
5891,0.25
5892,0.25
5893,0.33333333333333326
5894,-1
5895,-1
5896,-1
5897,-1
5898,-1
5899,-1
5900,-1
5901,-1
5902,-1
5903,1.0
5904,2.5
5905,1
5906,-1
5907,-1
5908,-1
5909,-1
5910,-1
5911,-1
5912,-1
5913,-1
5914,-1
5915,-1
5916,-1
5917,-1
5918,0.33333333333333326
5919,-1
5920,2.45
5921,-1
5922,-1
5923,-1
5924,-1
5925,-1
5926,-1
5927,-1
5928,-1
5929,-1
5930,1
5931,-1
5932,-1
5933,-1
5934,-1
5935,-1
5936,-1
5937,4.0
5938,-1
5939,-1
5940,-1
5941,-1
5942,1.0
5943,-1
5944,-1
5945,0.5
5946,-1
5947,-1
5948,-1
5949,-1
5950,1
5951,-1
5952,0.25
5953,4
5954,3.333333333333333
5955,1.0
5956,-1
5957,-1
5958,1.0
5959,2.75
5960,-1
5961,0.33333333333333326
5962,0.5
5963,-1
5964,-1
5965,1
5966,-1
5967,1
5968,0.25
5969,-1
5970,-1
5971,0.33333333333333326
5972,1
5973,3.090909090909091
5974,1.0
5975,-1
5976,1
5977,-1
5978,-1
5979,-1
5980,-1
5981,-1
5982,-1
5983,-1
5984,-1
5985,0.25
5986,3.25
5987,-1
5988,-1
5989,2.75
5990,-1
5991,0.33333333333333326
5992,1
5993,1
5994,-1
5995,1.0
5996,-1
5997,1
5998,-1
5999,-1
6000,0.125
6001,-1
6002,0.33333333333333326
6003,-1
6004,-1
6005,2.75
6006,-1
6007,-1
6008,-1
6009,0.5
6010,3.142857142857143
6011,-1
6012,-1
6013,-1
6014,-1
6015,0.5
6016,-1
6017,-1
6018,0.5
6019,1.0
6020,0.19999999999999996
6021,-1
6022,-1
6023,-1
6024,-1
6025,-1
6026,1
6027,-1
6028,-1
6029,-1
6030,-1
6031,3.166666666666667
6032,3.0625
6033,-1
6034,-1
6035,-1
6036,0.19999999999999996
6037,-1
6038,3.2
6039,0.16666666666666674
6040,-1
6041,-1
6042,3.5
6043,-1
6044,0.5
6045,2.642857142857143
6046,-1
6047,1
6048,0.5
6049,0.33333333333333326
6050,3.0
6051,-1
6052,-1
6053,-1
6054,0.19999999999999996
6055,4
6056,1
6057,-1
6058,-1
6059,-1
6060,0.33333333333333326
6061,-1
6062,-1
6063,-1
6064,1
6065,0.125
6066,0.25
6067,3.333333333333333
6068,-1
6069,0.5
6070,-1
6071,-1
6072,1
6073,-1
6074,4
6075,1.0
6076,0.19999999999999996
6077,-1
6078,1.0
6079,-1
6080,-1
6081,-1
6082,1
6083,0.5
6084,0.19999999999999996
6085,-1
6086,-1
6087,-1
6088,-1
6089,-1
6090,-1
6091,-1
6092,2.5
6093,-1
6094,1.0
6095,1.0
6096,-1
6097,1
6098,-1
6099,4.0
6100,-1
6101,-1
6102,-1
6103,-1
6104,-1
6105,0.10000000000000009
6106,-1
6107,-1
6108,-1
6109,0.33333333333333326
6110,0.08333333333333326
6111,-1
6112,3.333333333333333
6113,-1
6114,1.0
6115,0.19999999999999996
6116,-1
6117,1.0
6118,-1
6119,4
6120,1
6121,-1
6122,-1
6123,-1
6124,0.25
6125,-1
6126,-1
6127,-1
6128,-1
6129,3.25
6130,0.25
6131,0.16666666666666674
6132,4.0
6133,-1
6134,1
6135,3.5
6136,3.25
6137,-1
6138,2.3666666666666667
6139,1.0
6140,-1
6141,-1
6142,-1
6143,-1
6144,-1
6145,1.0
6146,-1
6147,2.583333333333333
6148,0.5
6149,-1
6150,-1
6151,-1
6152,-1
6153,-1
6154,-1
6155,-1
6156,-1
6157,-1
6158,0.16666666666666674
6159,-1
6160,-1
6161,3.083333333333333
6162,-1
6163,1.0
6164,-1
6165,-1
6166,-1
6167,-1
6168,2.7
6169,-1
6170,-1
6171,-1
6172,-1
6173,2.6666666666666665
6174,-1
6175,-1
6176,-1
6177,-1
6178,0.5
6179,-1
6180,-1
6181,-1
6182,1.0
6183,-1
6184,0.25
6185,2.75
6186,-1
6187,-1
6188,-1
6189,-1
6190,1
6191,-1
6192,0.1428571428571428
6193,1
6194,0.19999999999999996
6195,0.5
6196,-1
6197,-1
6198,1.0
6199,-1
6200,-1
6201,-1
6202,-1
6203,-1
6204,-1
6205,3.166666666666667
6206,0.25
6207,-1
6208,-1
6209,-1
6210,-1
6211,-1
