episode,attacker_reward,defender_reward,epsilon,hack_probability,episode_length
9168,-1.0,1.0,0.01,0.0,3
9169,3.25,-2.0,0.01,0.0,6
9170,3.25,-2.0,0.01,0.0,7
9171,-1.0,1.0,0.01,0.0,1
9172,1.0,1.0,0.01,0.0,3
9173,0.1428571428571428,1.0,0.01,0.0,12
9174,2.583333333333333,-2.0,0.01,0.0,9
9175,1.0,1.0,0.01,0.0,2
9176,-1.0,1.0,0.01,0.0,1
9177,-1.0,1.0,0.01,0.0,7
9178,-1.0,1.0,0.01,0.0,2
9179,3.142857142857143,-2.0,0.01,0.0,10
9180,-1.0,1.0,0.01,0.0,2
9181,-1.0,1.0,0.01,0.0,1
9182,-1.0,1.0,0.01,0.0,4
9183,-1.0,1.0,0.01,0.0,2
9184,-1.0,1.0,0.01,0.0,4
9185,-1.0,1.0,0.01,0.0,6
9186,-1.0,1.0,0.01,0.0,5
9187,3.2,-2.0,0.01,0.0,8
9188,-1.0,1.0,0.01,0.0,1
9189,-1.0,1.0,0.01,0.0,2
9190,0.125,1.0,0.01,0.0,10
9191,-1.0,1.0,0.01,0.0,2
9192,1.0,1.0,0.01,0.0,2
9193,1.0,1.0,0.01,0.0,8
9194,0.19999999999999996,1.0,0.01,0.0,9
9195,2.75,-2.0,0.01,0.0,8
9196,-1.0,1.0,0.01,0.0,3
9197,1.0,1.0,0.01,0.0,8
9198,-1.0,1.0,0.01,0.0,2
9199,-1.0,1.0,0.01,0.0,4
9200,-1.0,1.0,0.01,0.0,6
9201,1.0,1.0,0.01,0.0,3
9202,-1.0,1.0,0.01,0.0,2
9203,1.0,1.0,0.01,0.0,2
9204,-1.0,1.0,0.01,0.0,5
9205,-1.0,1.0,0.01,0.0,1
9206,0.125,1.0,0.01,0.0,13
9207,-1.0,1.0,0.01,0.0,1
9208,-1.0,1.0,0.01,0.0,1
9209,-1.0,1.0,0.01,0.0,1
9210,3.333333333333333,-2.0,0.01,0.0,5
9211,-1.0,1.0,0.01,0.0,1
9212,-1.0,1.0,0.01,0.0,2
9213,4.0,-2.0,0.01,0.0,4
9214,-1.0,1.0,0.01,0.0,6
9215,-1.0,1.0,0.01,0.0,4
9216,2.3095238095238093,-2.0,0.01,0.0,15
9217,0.33333333333333326,1.0,0.01,0.0,8
9218,4.0,-2.0,0.01,0.0,4
9219,-1.0,1.0,0.01,0.0,4
9220,-1.0,1.0,0.01,0.0,5
9221,-1.0,1.0,0.01,0.0,4
9222,4.0,-2.0,0.01,0.0,4
9223,-1.0,1.0,0.01,0.0,1
9224,0.5,1.0,0.01,0.0,4
9225,-1.0,1.0,0.01,0.0,1
9226,-1.0,1.0,0.01,0.0,5
9227,3.25,-2.0,0.01,0.0,7
9228,-1.0,1.0,0.01,0.0,1
9229,-1.0,1.0,0.01,0.0,3
9230,3.142857142857143,-2.0,0.01,0.0,10
9231,0.5,1.0,0.01,0.0,8
9232,0.10000000000000009,1.0,0.01,0.0,12
9233,4.0,-2.0,0.01,0.0,3
9234,1.0,1.0,0.01,0.0,5
9235,2.333333333333333,-2.0,0.01,0.0,18
9236,-1.0,1.0,0.01,0.0,1
9237,1.0,1.0,0.01,0.0,3
9238,0.10000000000000009,1.0,0.01,0.0,12
9239,1.0,1.0,0.01,0.0,7
9240,-1.0,1.0,0.01,0.0,2
9241,-1.0,1.0,0.01,0.0,1
9242,1.0,1.0,0.01,0.0,5
9243,-1.0,1.0,0.01,0.0,4
9244,-1.0,1.0,0.01,0.0,1
9245,-1.0,1.0,0.01,0.0,1
9246,-1.0,1.0,0.01,0.0,3
9247,-1.0,1.0,0.01,0.0,1
9248,0.1428571428571428,1.0,0.01,0.0,16
9249,0.16666666666666674,1.0,0.01,0.0,9
9250,2.5,-2.0,0.01,0.0,10
9251,-1.0,1.0,0.01,0.0,2
9252,-1.0,1.0,0.01,0.0,3
9253,2.6666666666666665,-2.0,0.01,0.0,8
9254,-1.0,1.0,0.01,0.0,2
9255,3.5,-2.0,0.01,0.0,5
9256,-1.0,1.0,0.01,0.0,1
9257,-1.0,1.0,0.01,0.0,1
9258,2.7,-2.0,0.01,0.0,9
9259,1.0,1.0,0.01,0.0,8
9260,-1.0,1.0,0.01,0.0,3
9261,3.2,-2.0,0.01,0.0,8
9262,-1.0,1.0,0.01,0.0,6
9263,-1.0,1.0,0.01,0.0,1
9264,0.5,1.0,0.01,0.0,7
9265,-1.0,1.0,0.01,0.0,2
9266,-1.0,1.0,0.01,0.0,6
9267,3.142857142857143,-2.0,0.01,0.0,9
9268,-1.0,1.0,0.01,0.0,3
9269,-1.0,1.0,0.01,0.0,1
9270,0.33333333333333326,1.0,0.01,0.0,5
9271,3.2,-2.0,0.01,0.0,7
9272,-1.0,1.0,0.01,0.0,8
9273,-1.0,1.0,0.01,0.0,1
9274,1.0,1.0,0.01,0.0,3
9275,-1.0,1.0,0.01,0.0,5
9276,0.11111111111111116,1.0,0.01,0.0,14
9277,-1.0,1.0,0.01,0.0,1
9278,-1.0,1.0,0.01,0.0,7
9279,-1.0,1.0,0.01,0.0,8
9280,-1.0,1.0,0.01,0.0,5
9281,-1.0,1.0,0.01,0.0,2
9282,1.0,1.0,0.01,0.0,4
9283,-1.0,1.0,0.01,0.0,1
9284,-1.0,1.0,0.01,0.0,8
9285,-1.0,1.0,0.01,0.0,2
9286,2.666666666666667,-2.0,0.01,0.0,10
9287,0.33333333333333326,1.0,0.01,0.0,5
9288,1.0,1.0,0.01,0.0,5
9289,-1.0,1.0,0.01,0.0,2
9290,-1.0,1.0,0.01,0.0,5
9291,-1.0,1.0,0.01,0.0,9
9292,0.5,1.0,0.01,0.0,4
9293,-1.0,1.0,0.01,0.0,2
9294,-1.0,1.0,0.01,0.0,5
9295,0.125,1.0,0.01,0.0,12
9296,4.0,-2.0,0.01,0.0,2
9297,-1.0,1.0,0.01,0.0,4
9298,-1.0,1.0,0.01,0.0,3
9299,-1.0,1.0,0.01,0.0,4
9300,0.33333333333333326,1.0,0.01,0.0,5
9301,-1.0,1.0,0.01,0.0,2
9302,1.0,1.0,0.01,0.0,4
9303,-1.0,1.0,0.01,0.0,3
9304,-1.0,1.0,0.01,0.0,2
9305,1.0,1.0,0.01,0.0,5
9306,-1.0,1.0,0.01,0.0,4
9307,3.142857142857143,-2.0,0.01,0.0,10
9308,-1.0,1.0,0.01,0.0,6
9309,-1.0,1.0,0.01,0.0,2
9310,-1.0,1.0,0.01,0.0,2
9311,-1.0,1.0,0.01,0.0,1
9312,-1.0,1.0,0.01,0.0,2
9313,-1.0,1.0,0.01,0.0,3
9314,1.0,1.0,0.01,0.0,5
9315,0.1428571428571428,1.0,0.01,0.0,11
9316,2.533333333333333,-2.0,0.01,0.0,10
9317,-1.0,1.0,0.01,0.0,1
9318,-1.0,1.0,0.01,0.0,1
9319,3.0,-2.0,0.01,0.0,6
9320,0.33333333333333326,1.0,0.01,0.0,5
9321,-1.0,1.0,0.01,0.0,2
9322,-1.0,1.0,0.01,0.0,3
9323,-1.0,1.0,0.01,0.0,1
9324,-1.0,1.0,0.01,0.0,1
9325,-1.0,1.0,0.01,0.0,5
9326,4.0,-2.0,0.01,0.0,2
9327,1.0,1.0,0.01,0.0,2
9328,0.5,1.0,0.01,0.0,5
9329,0.19999999999999996,1.0,0.01,0.0,11
9330,0.33333333333333326,1.0,0.01,0.0,9
9331,-1.0,1.0,0.01,0.0,2
9332,4.0,-2.0,0.01,0.0,4
9333,-1.0,1.0,0.01,0.0,5
9334,0.33333333333333326,1.0,0.01,0.0,8
9335,-1.0,1.0,0.01,0.0,3
9336,-1.0,1.0,0.01,0.0,2
9337,4.0,-2.0,0.01,0.0,3
9338,-1.0,1.0,0.01,0.0,11
9339,0.5,1.0,0.01,0.0,10
9340,1.0,1.0,0.01,0.0,5
9341,-1.0,1.0,0.01,0.0,2
9342,-1.0,1.0,0.01,0.0,5
9343,1.0,1.0,0.01,0.0,2
9344,1.0,1.0,0.01,0.0,4
9345,4.0,-2.0,0.01,0.0,4
9346,0.19999999999999996,1.0,0.01,0.0,7
9347,-1.0,1.0,0.01,0.0,1
9348,2.7,-2.0,0.01,0.0,9
9349,-1.0,1.0,0.01,0.0,3
9350,-1.0,1.0,0.01,0.0,2
9351,-1.0,1.0,0.01,0.0,6
9352,-1.0,1.0,0.01,0.0,5
9353,-1.0,1.0,0.01,0.0,1
9354,2.533333333333333,-2.0,0.01,0.0,10
9355,-1.0,1.0,0.01,0.0,5
9356,3.166666666666667,-2.0,0.01,0.0,8
9357,-1.0,1.0,0.01,0.0,3
9358,-1.0,1.0,0.01,0.0,2
9359,-1.0,1.0,0.01,0.0,3
9360,3.166666666666667,-2.0,0.01,0.0,8
9361,-1.0,1.0,0.01,0.0,4
9362,0.19999999999999996,1.0,0.01,0.0,8
9363,0.5,1.0,0.01,0.0,4
9364,-1.0,1.0,0.01,0.0,1
9365,-1.0,1.0,0.01,0.0,3
9366,0.1428571428571428,1.0,0.01,0.0,16
9367,-1.0,1.0,0.01,0.0,3
9368,0.33333333333333326,1.0,0.01,0.0,6
9369,0.5,1.0,0.01,0.0,4
9370,1.0,1.0,0.01,0.0,3
9371,0.33333333333333326,1.0,0.01,0.0,6
9372,1.0,1.0,0.01,0.0,3
9373,-1.0,1.0,0.01,0.0,1
9374,0.25,1.0,0.01,0.0,6
9375,-1.0,1.0,0.01,0.0,2
9376,-1.0,1.0,0.01,0.0,1
9377,0.5,1.0,0.01,0.0,4
9378,-1.0,1.0,0.01,0.0,5
9379,-1.0,1.0,0.01,0.0,6
9380,-1.0,1.0,0.01,0.0,2
9381,0.33333333333333326,1.0,0.01,0.0,6
9382,0.5,1.0,0.01,0.0,6
9383,-1.0,1.0,0.01,0.0,4
9384,0.11111111111111116,1.0,0.01,0.0,13
9385,-1.0,1.0,0.01,0.0,2
9386,2.2777777777777777,-2.0,0.01,0.0,17
9387,-1.0,1.0,0.01,0.0,5
9388,0.5,1.0,0.01,0.0,5
9389,-1.0,1.0,0.01,0.0,4
9390,3.25,-2.0,0.01,0.0,7
9391,-1.0,1.0,0.01,0.0,1
9392,-1.0,1.0,0.01,0.0,1
9393,-1.0,1.0,0.01,0.0,1
9394,-1.0,1.0,0.01,0.0,3
9395,-1.0,1.0,0.01,0.0,5
9396,-1.0,1.0,0.01,0.0,5
9397,1.0,1.0,0.01,0.0,4
9398,0.5,1.0,0.01,0.0,4
9399,-1.0,1.0,0.01,0.0,3
9400,-1.0,1.0,0.01,0.0,1
9401,-1.0,1.0,0.01,0.0,9
9402,1.0,1.0,0.01,0.0,7
9403,-1.0,1.0,0.01,0.0,2
9404,-1.0,1.0,0.01,0.0,2
9405,-1.0,1.0,0.01,0.0,4
9406,2.311111111111111,-2.0,0.01,0.0,16
9407,-1.0,1.0,0.01,0.0,1
9408,-1.0,1.0,0.01,0.0,3
9409,0.25,1.0,0.01,0.0,10
9410,-1.0,1.0,0.01,0.0,1
9411,-1.0,1.0,0.01,0.0,1
9412,-1.0,1.0,0.01,0.0,2
9413,4.0,-2.0,0.01,0.0,3
9414,-1.0,1.0,0.01,0.0,2
9415,-1.0,1.0,0.01,0.0,1
9416,-1.0,1.0,0.01,0.0,1
9417,1.0,1.0,0.01,0.0,8
9418,0.33333333333333326,1.0,0.01,0.0,5
9419,0.1428571428571428,1.0,0.01,0.0,9
9420,-1.0,1.0,0.01,0.0,2
9421,0.5,1.0,0.01,0.0,5
9422,3.166666666666667,-2.0,0.01,0.0,9
9423,0.33333333333333326,1.0,0.01,0.0,5
9424,-1.0,1.0,0.01,0.0,3
9425,0.125,1.0,0.01,0.0,15
9426,-1.0,1.0,0.01,0.0,2
9427,3.142857142857143,-2.0,0.01,0.0,9
9428,-1.0,1.0,0.01,0.0,1
9429,-1.0,1.0,0.01,0.0,2
9430,-1.0,1.0,0.01,0.0,1
9431,-1.0,1.0,0.01,0.0,7
9432,3.333333333333333,-2.0,0.01,0.0,6
9433,-1.0,1.0,0.01,0.0,4
9434,0.5,1.0,0.01,0.0,5
9435,-1.0,1.0,0.01,0.0,7
9436,2.4761904761904763,-2.0,0.01,0.0,12
9437,1.0,1.0,0.01,0.0,5
9438,-1.0,1.0,0.01,0.0,2
9439,-1.0,1.0,0.01,0.0,6
9440,-1.0,1.0,0.01,0.0,1
9441,-1.0,1.0,0.01,0.0,1
9442,-1.0,1.0,0.01,0.0,5
9443,-1.0,1.0,0.01,0.0,1
9444,-1.0,1.0,0.01,0.0,4
9445,-1.0,1.0,0.01,0.0,7
9446,-1.0,1.0,0.01,0.0,1
9447,-1.0,1.0,0.01,0.0,1
9448,-1.0,1.0,0.01,0.0,5
9449,3.125,-2.0,0.01,0.0,11
9450,-1.0,1.0,0.01,0.0,2
9451,-1.0,1.0,0.01,0.0,9
9452,-1.0,1.0,0.01,0.0,5
9453,-1.0,1.0,0.01,0.0,3
9454,3.142857142857143,-2.0,0.01,0.0,9
9455,-1.0,1.0,0.01,0.0,7
9456,2.666666666666667,-2.0,0.01,0.0,10
9457,-1.0,1.0,0.01,0.0,2
9458,0.33333333333333326,1.0,0.01,0.0,10
9459,-1.0,1.0,0.01,0.0,2
9460,-1.0,1.0,0.01,0.0,2
9461,-1.0,1.0,0.01,0.0,2
9462,2.75,-2.0,0.01,0.0,8
9463,0.19999999999999996,1.0,0.01,0.0,7
9464,-1.0,1.0,0.01,0.0,2
9465,1.0,1.0,0.01,0.0,6
9466,3.25,-2.0,0.01,0.0,6
9467,-1.0,1.0,0.01,0.0,2
9468,-1.0,1.0,0.01,0.0,1
9469,1.0,1.0,0.01,0.0,3
9470,-1.0,1.0,0.01,0.0,5
9471,1.0,1.0,0.01,0.0,2
9472,-1.0,1.0,0.01,0.0,9
9473,-1.0,1.0,0.01,0.0,7
9474,-1.0,1.0,0.01,0.0,4
9475,1.0,1.0,0.01,0.0,2
9476,0.08333333333333326,1.0,0.01,0.0,16
9477,0.16666666666666674,1.0,0.01,0.0,8
9478,-1.0,1.0,0.01,0.0,3
9479,-1.0,1.0,0.01,0.0,1
9480,1.0,1.0,0.01,0.0,7
9481,3.166666666666667,-2.0,0.01,0.0,9
9482,-1.0,1.0,0.01,0.0,8
9483,-1.0,1.0,0.01,0.0,2
9484,-1.0,1.0,0.01,0.0,3
9485,-1.0,1.0,0.01,0.0,3
9486,0.5,1.0,0.01,0.0,17
9487,-1.0,1.0,0.01,0.0,1
9488,3.25,-2.0,0.01,0.0,6
9489,-1.0,1.0,0.01,0.0,1
9490,-1.0,1.0,0.01,0.0,1
9491,-1.0,1.0,0.01,0.0,1
9492,1.0,1.0,0.01,0.0,2
9493,-1.0,1.0,0.01,0.0,1
9494,-1.0,1.0,0.01,0.0,5
9495,2.583333333333333,-2.0,0.01,0.0,9
9496,3.2,-2.0,0.01,0.0,8
9497,-1.0,1.0,0.01,0.0,1
9498,1.0,1.0,0.01,0.0,2
9499,-1.0,1.0,0.01,0.0,4
9500,0.125,1.0,0.01,0.0,10
9501,-1.0,1.0,0.01,0.0,7
9502,4.0,-2.0,0.01,0.0,3
9503,-1.0,1.0,0.01,0.0,2
9504,1.0,1.0,0.01,0.0,2
9505,-1.0,1.0,0.01,0.0,1
9506,-1.0,1.0,0.01,0.0,3
9507,-1.0,1.0,0.01,0.0,2
9508,-1.0,1.0,0.01,0.0,1
9509,1.0,1.0,0.01,0.0,6
9510,-1.0,1.0,0.01,0.0,2
9511,0.10000000000000009,1.0,0.01,0.0,12
9512,4.0,-2.0,0.01,0.0,2
9513,3.5,-2.0,0.01,0.0,4
9514,0.5,1.0,0.01,0.0,4
9515,-1.0,1.0,0.01,0.0,2
9516,-1.0,1.0,0.01,0.0,1
9517,-1.0,1.0,0.01,0.0,3
9518,-1.0,1.0,0.01,0.0,4
9519,4.0,-2.0,0.01,0.0,2
9520,-1.0,1.0,0.01,0.0,8
9521,0.33333333333333326,1.0,0.01,0.0,8
9522,-1.0,1.0,0.01,0.0,1
9523,-1.0,1.0,0.01,0.0,1
9524,1.0,1.0,0.01,0.0,4
9525,1.0,1.0,0.01,0.0,5
9526,0.5,1.0,0.01,0.0,5
9527,-1.0,1.0,0.01,0.0,2
9528,-1.0,1.0,0.01,0.0,3
9529,-1.0,1.0,0.01,0.0,3
9530,2.75,-2.0,0.01,0.0,8
9531,-1.0,1.0,0.01,0.0,2
9532,-1.0,1.0,0.01,0.0,1
9533,0.5,1.0,0.01,0.0,4
9534,3.2,-2.0,0.01,0.0,8
9535,2.833333333333333,-2.0,0.01,0.0,7
9536,-1.0,1.0,0.01,0.0,4
9537,-1.0,1.0,0.01,0.0,3
9538,0.25,1.0,0.01,0.0,7
9539,-1.0,1.0,0.01,0.0,4
9540,1.0,1.0,0.01,0.0,11
9541,-1.0,1.0,0.01,0.0,6
9542,-1.0,1.0,0.01,0.0,2
9543,-1.0,1.0,0.01,0.0,1
9544,3.5,-2.0,0.01,0.0,4
9545,-1.0,1.0,0.01,0.0,6
9546,2.666666666666667,-2.0,0.01,0.0,10
9547,1.0,1.0,0.01,0.0,8
9548,0.5,1.0,0.01,0.0,8
9549,-1.0,1.0,0.01,0.0,1
9550,1.0,1.0,0.01,0.0,5
9551,-1.0,1.0,0.01,0.0,1
9552,1.0,1.0,0.01,0.0,2
9553,4.0,-2.0,0.01,0.0,3
9554,-1.0,1.0,0.01,0.0,2
9555,0.33333333333333326,1.0,0.01,0.0,8
9556,4.0,-2.0,0.01,0.0,3
9557,-1.0,1.0,0.01,0.0,1
9558,0.25,1.0,0.01,0.0,9
9559,-1.0,1.0,0.01,0.0,2
9560,4.0,-2.0,0.01,0.0,4
9561,-1.0,1.0,0.01,0.0,1
9562,-1.0,1.0,0.01,0.0,5
9563,-1.0,1.0,0.01,0.0,3
9564,-1.0,1.0,0.01,0.0,2
9565,1.0,1.0,0.01,0.0,2
9566,-1.0,1.0,0.01,0.0,4
9567,3.25,-2.0,0.01,0.0,6
9568,-1.0,1.0,0.01,0.0,6
9569,-1.0,1.0,0.01,0.0,6
9570,0.07692307692307687,1.0,0.01,0.0,15
9571,-1.0,1.0,0.01,0.0,2
9572,-1.0,1.0,0.01,0.0,6
9573,-1.0,1.0,0.01,0.0,3
9574,3.5,-2.0,0.01,0.0,5
9575,-1.0,1.0,0.01,0.0,6
9576,-1.0,1.0,0.01,0.0,1
9577,-1.0,1.0,0.01,0.0,3
9578,-1.0,1.0,0.01,0.0,2
9579,-1.0,1.0,0.01,0.0,5
9580,3.333333333333333,-2.0,0.01,0.0,5
9581,-1.0,1.0,0.01,0.0,3
9582,-1.0,1.0,0.01,0.0,2
9583,-1.0,1.0,0.01,0.0,2
9584,-1.0,1.0,0.01,0.0,1
9585,4.0,-2.0,0.01,0.0,3
9586,-1.0,1.0,0.01,0.0,4
9587,-1.0,1.0,0.01,0.0,7
9588,-1.0,1.0,0.01,0.0,5
9589,-1.0,1.0,0.01,0.0,8
9590,-1.0,1.0,0.01,0.0,1
9591,0.5,1.0,0.01,0.0,6
9592,-1.0,1.0,0.01,0.0,2
9593,-1.0,1.0,0.01,0.0,3
9594,-1.0,1.0,0.01,0.0,3
9595,-1.0,1.0,0.01,0.0,5
9596,0.19999999999999996,1.0,0.01,0.0,13
9597,3.2,-2.0,0.01,0.0,7
9598,3.166666666666667,-2.0,0.01,0.0,9
9599,-1.0,1.0,0.01,0.0,3
9600,-1.0,1.0,0.01,0.0,1
9601,0.09090909090909083,1.0,0.01,0.0,13
9602,-1.0,1.0,0.01,0.0,1
9603,-1.0,1.0,0.01,0.0,2
9604,-1.0,1.0,0.01,0.0,1
9605,-1.0,1.0,0.01,0.0,5
9606,-1.0,1.0,0.01,0.0,5
9607,-1.0,1.0,0.01,0.0,3
9608,3.5,-2.0,0.01,0.0,4
9609,-1.0,1.0,0.01,0.0,2
9610,0.16666666666666674,1.0,0.01,0.0,9
9611,-1.0,1.0,0.01,0.0,1
9612,3.2,-2.0,0.01,0.0,7
9613,-1.0,1.0,0.01,0.0,2
9614,0.33333333333333326,1.0,0.01,0.0,7
9615,-1.0,1.0,0.01,0.0,3
9616,1.0,1.0,0.01,0.0,3
9617,-1.0,1.0,0.01,0.0,3
9618,-1.0,1.0,0.01,0.0,4
9619,0.33333333333333326,1.0,0.01,0.0,10
9620,-1.0,1.0,0.01,0.0,1
9621,-1.0,1.0,0.01,0.0,3
9622,-1.0,1.0,0.01,0.0,4
9623,-1.0,1.0,0.01,0.0,1
9624,3.5,-2.0,0.01,0.0,5
9625,4.0,-2.0,0.01,0.0,3
9626,-1.0,1.0,0.01,0.0,2
9627,-1.0,1.0,0.01,0.0,5
9628,-1.0,1.0,0.01,0.0,1
9629,-1.0,1.0,0.01,0.0,3
9630,-1.0,1.0,0.01,0.0,3
9631,-1.0,1.0,0.01,0.0,9
9632,-1.0,1.0,0.01,0.0,2
9633,-1.0,1.0,0.01,0.0,3
9634,2.5,-2.0,0.01,0.0,10
9635,2.833333333333333,-2.0,0.01,0.0,7
9636,-1.0,1.0,0.01,0.0,1
9637,1.0,1.0,0.01,0.0,4
9638,-1.0,1.0,0.01,0.0,3
9639,-1.0,1.0,0.01,0.0,2
9640,-1.0,1.0,0.01,0.0,2
9641,-1.0,1.0,0.01,0.0,2
9642,-1.0,1.0,0.01,0.0,3
9643,1.0,1.0,0.01,0.0,2
9644,-1.0,1.0,0.01,0.0,3
9645,-1.0,1.0,0.01,0.0,1
9646,-1.0,1.0,0.01,0.0,3
9647,-1.0,1.0,0.01,0.0,6
9648,-1.0,1.0,0.01,0.0,9
9649,-1.0,1.0,0.01,0.0,2
9650,-1.0,1.0,0.01,0.0,4
9651,-1.0,1.0,0.01,0.0,1
9652,-1.0,1.0,0.01,0.0,3
9653,-1.0,1.0,0.01,0.0,6
9654,-1.0,1.0,0.01,0.0,2
9655,-1.0,1.0,0.01,0.0,3
9656,-1.0,1.0,0.01,0.0,1
9657,-1.0,1.0,0.01,0.0,5
9658,-1.0,1.0,0.01,0.0,1
9659,-1.0,1.0,0.01,0.0,2
9660,0.1428571428571428,1.0,0.01,0.0,14
9661,-1.0,1.0,0.01,0.0,2
9662,3.2,-2.0,0.01,0.0,8
9663,-1.0,1.0,0.01,0.0,8
9664,4.0,-2.0,0.01,0.0,3
9665,2.253968253968254,-2.0,0.01,0.0,18
9666,0.5,1.0,0.01,0.0,6
9667,-1.0,1.0,0.01,0.0,1
9668,-1.0,1.0,0.01,0.0,1
9669,-1.0,1.0,0.01,0.0,1
9670,0.125,1.0,0.01,0.0,11
9671,-1.0,1.0,0.01,0.0,4
9672,3.166666666666667,-2.0,0.01,0.0,8
9673,-1.0,1.0,0.01,0.0,4
9674,-1.0,1.0,0.01,0.0,1
9675,3.2,-2.0,0.01,0.0,8
9676,-1.0,1.0,0.01,0.0,5
9677,1.0,1.0,0.01,0.0,2
9678,-1.0,1.0,0.01,0.0,1
9679,-1.0,1.0,0.01,0.0,1
9680,-1.0,1.0,0.01,0.0,1
9681,-1.0,1.0,0.01,0.0,1
9682,-1.0,1.0,0.01,0.0,1
9683,0.16666666666666674,1.0,0.01,0.0,10
9684,-1.0,1.0,0.01,0.0,2
9685,-1.0,1.0,0.01,0.0,2
9686,1.0,1.0,0.01,0.0,3
9687,0.19999999999999996,1.0,0.01,0.0,10
9688,-1.0,1.0,0.01,0.0,5
9689,1.0,1.0,0.01,0.0,4
9690,-1.0,1.0,0.01,0.0,3
9691,-1.0,1.0,0.01,0.0,9
9692,1.0,1.0,0.01,0.0,4
9693,-1.0,1.0,0.01,0.0,2
9694,-1.0,1.0,0.01,0.0,1
9695,2.4,-2.0,0.01,0.0,12
9696,-1.0,1.0,0.01,0.0,1
9697,-1.0,1.0,0.01,0.0,1
9698,0.1428571428571428,1.0,0.01,0.0,9
9699,0.1428571428571428,1.0,0.01,0.0,10
9700,0.5,1.0,0.01,0.0,5
9701,-1.0,1.0,0.01,0.0,3
9702,-1.0,1.0,0.01,0.0,8
9703,-1.0,1.0,0.01,0.0,4
9704,-1.0,1.0,0.01,0.0,5
9705,0.5,1.0,0.01,0.0,6
9706,2.666666666666667,-2.0,0.01,0.0,10
9707,-1.0,1.0,0.01,0.0,4
9708,-1.0,1.0,0.01,0.0,1
9709,2.458333333333333,-2.0,0.01,0.0,13
9710,0.25,1.0,0.01,0.0,6
9711,-1.0,1.0,0.01,0.0,1
9712,-1.0,1.0,0.01,0.0,4
9713,-1.0,1.0,0.01,0.0,3
9714,-1.0,1.0,0.01,0.0,1
9715,-1.0,1.0,0.01,0.0,2
9716,3.25,-2.0,0.01,0.0,6
9717,-1.0,1.0,0.01,0.0,2
9718,-1.0,1.0,0.01,0.0,2
9719,0.16666666666666674,1.0,0.01,0.0,9
9720,2.392857142857143,-2.0,0.01,0.0,13
9721,-1.0,1.0,0.01,0.0,4
9722,0.19999999999999996,1.0,0.01,0.0,9
9723,1.0,1.0,0.01,0.0,2
9724,3.333333333333333,-2.0,0.01,0.0,6
9725,0.19999999999999996,1.0,0.01,0.0,7
9726,-1.0,1.0,0.01,0.0,3
9727,2.75,-2.0,0.01,0.0,8
9728,-1.0,1.0,0.01,0.0,2
9729,0.33333333333333326,1.0,0.01,0.0,8
9730,1.0,1.0,0.01,0.0,5
9731,0.19999999999999996,1.0,0.01,0.0,7
9732,4.0,-2.0,0.01,0.0,2
9733,4.0,-2.0,0.01,0.0,3
9734,-1.0,1.0,0.01,0.0,1
9735,-1.0,1.0,0.01,0.0,1
9736,1.0,1.0,0.01,0.0,12
9737,-1.0,1.0,0.01,0.0,2
9738,-1.0,1.0,0.01,0.0,3
9739,0.25,1.0,0.01,0.0,6
9740,-1.0,1.0,0.01,0.0,3
9741,-1.0,1.0,0.01,0.0,3
9742,-1.0,1.0,0.01,0.0,1
9743,2.7,-2.0,0.01,0.0,9
9744,0.19999999999999996,1.0,0.01,0.0,12
9745,-1.0,1.0,0.01,0.0,3
9746,0.19999999999999996,1.0,0.01,0.0,9
9747,-1.0,1.0,0.01,0.0,1
9748,0.33333333333333326,1.0,0.01,0.0,7
9749,0.5,1.0,0.01,0.0,4
9750,-1.0,1.0,0.01,0.0,1
9751,3.2,-2.0,0.01,0.0,7
9752,1.0,1.0,0.01,0.0,3
9753,1.0,1.0,0.01,0.0,3
9754,-1.0,1.0,0.01,0.0,3
9755,-1.0,1.0,0.01,0.0,2
9756,-1.0,1.0,0.01,0.0,4
9757,1.0,1.0,0.01,0.0,4
9758,-1.0,1.0,0.01,0.0,1
9759,1.0,1.0,0.01,0.0,4
9760,1.0,1.0,0.01,0.0,2
9761,-1.0,1.0,0.01,0.0,4
9762,0.25,1.0,0.01,0.0,9
9763,-1.0,1.0,0.01,0.0,2
9764,-1.0,1.0,0.01,0.0,1
9765,0.33333333333333326,1.0,0.01,0.0,11
9766,0.16666666666666674,1.0,0.01,0.0,8
9767,-1.0,1.0,0.01,0.0,3
9768,-1.0,1.0,0.01,0.0,1
9769,-1.0,1.0,0.01,0.0,2
9770,0.1428571428571428,1.0,0.01,0.0,12
9771,-1.0,1.0,0.01,0.0,1
9772,-1.0,1.0,0.01,0.0,3
9773,-1.0,1.0,0.01,0.0,2
9774,1.0,1.0,0.01,0.0,6
9775,0.25,1.0,0.01,0.0,9
9776,-1.0,1.0,0.01,0.0,3
9777,-1.0,1.0,0.01,0.0,1
9778,-1.0,1.0,0.01,0.0,2
9779,-1.0,1.0,0.01,0.0,3
9780,-1.0,1.0,0.01,0.0,1
9781,1.0,1.0,0.01,0.0,3
9782,-1.0,1.0,0.01,0.0,1
9783,-1.0,1.0,0.01,0.0,2
9784,1.0,1.0,0.01,0.0,3
9785,-1.0,1.0,0.01,0.0,2
9786,0.5,1.0,0.01,0.0,4
9787,0.33333333333333326,1.0,0.01,0.0,6
9788,-1.0,1.0,0.01,0.0,2
9789,-1.0,1.0,0.01,0.0,7
