episode,attacker_reward,defender_reward,epsilon,hack_probability,episode_length
7826,-1.0,1,0.01,0.0,2
7827,-1.0,1,0.01,0.0,12
7828,-1.0,1,0.01,0.0,4
7829,-1.0,1,0.01,0.0,1
7830,-1.0,1,0.01,0.0,3
7831,-1.0,1,0.01,0.0,13
7832,-1.0,1,0.01,0.0,9
7833,-1.0,1,0.01,0.0,2
7834,3.2,-2,0.01,0.0,7
7835,-1.0,1,0.01,0.0,7
7836,3.333333333333333,-2,0.01,0.0,5
7837,-1.0,1,0.01,0.0,1
7838,0.19999999999999996,1,0.01,0.0,7
7839,-1.0,1,0.01,0.0,1
7840,-1.0,1,0.01,0.0,3
7841,-1.0,1,0.01,0.0,2
7842,3.166666666666667,-2,0.01,0.0,9
7843,0.19999999999999996,1,0.01,0.0,10
7844,-1.0,1,0.01,0.0,2
7845,0.25,1,0.01,0.0,8
7846,1.0,1,0.01,0.0,3
7847,3.2,-2,0.01,0.0,7
7848,-1.0,1,0.01,0.0,4
7849,3.5,-2,0.01,0.0,5
7850,-1.0,1,0.01,0.0,7
7851,-1.0,1,0.01,0.0,3
7852,3.1,-2,0.01,0.0,12
7853,-1.0,1,0.01,0.0,7
7854,0.5,1,0.01,0.0,7
7855,-1.0,1,0.01,0.0,2
7856,0.5,1,0.01,0.0,4
7857,3.333333333333333,-2,0.01,0.0,5
7858,-1.0,1,0.01,0.0,3
7859,-1.0,1,0.01,0.0,3
7860,0.19999999999999996,1,0.01,0.0,8
7861,3.25,-2,0.01,0.0,6
7862,0.5,1,0.01,0.0,4
7863,1.0,1,0.01,0.0,4
7864,0.5,1,0.01,0.0,9
7865,-1.0,1,0.01,0.0,1
7866,-1.0,1,0.01,0.0,1
7867,1.0,1,0.01,0.0,4
7868,-1.0,1,0.01,0.0,1
7869,0.5,1,0.01,0.0,4
7870,-1.0,1,0.01,0.0,1
7871,-1.0,1,0.01,0.0,2
7872,-1.0,1,0.01,0.0,9
7873,0.19999999999999996,1,0.01,0.0,14
7874,-1.0,1,0.01,0.0,1
7875,1.0,1,0.01,0.0,5
7876,-1.0,1,0.01,0.0,1
7877,-1.0,1,0.01,0.0,1
7878,3.5,-2,0.01,0.0,5
7879,-1.0,1,0.01,0.0,6
7880,-1.0,1,0.01,0.0,8
7881,-1.0,1,0.01,0.0,1
7882,0.33333333333333326,1,0.01,0.0,5
7883,-1.0,1,0.01,0.0,1
7884,-1.0,1,0.01,0.0,3
7885,-1.0,1,0.01,0.0,1
7886,3.166666666666667,-2,0.01,0.0,9
7887,-1.0,1,0.01,0.0,5
7888,-1.0,1,0.01,0.0,2
7889,-1.0,1,0.01,0.0,4
7890,3.2,-2,0.01,0.0,7
7891,-1.0,1,0.01,0.0,2
7892,-1.0,1,0.01,0.0,4
7893,-1.0,1,0.01,0.0,3
7894,-1.0,1,0.01,0.0,7
7895,-1.0,1,0.01,0.0,4
7896,0.10000000000000009,1,0.01,0.0,16
7897,-1.0,1,0.01,0.0,7
7898,1.0,1,0.01,0.0,5
7899,-1.0,1,0.01,0.0,1
7900,-1.0,1,0.01,0.0,1
7901,-1.0,1,0.01,0.0,1
7902,3.5,-2,0.01,0.0,4
7903,3.25,-2,0.01,0.0,7
7904,-1.0,1,0.01,0.0,1
7905,-1.0,1,0.01,0.0,4
7906,-1.0,1,0.01,0.0,7
7907,0.125,1,0.01,0.0,15
7908,-1.0,1,0.01,0.0,1
7909,0.25,1,0.01,0.0,12
7910,3.5,-2,0.01,0.0,5
7911,-1.0,1,0.01,0.0,1
7912,-1.0,1,0.01,0.0,6
7913,0.5,1,0.01,0.0,4
7914,-1.0,1,0.01,0.0,1
7915,-1.0,1,0.01,0.0,2
7916,-1.0,1,0.01,0.0,1
7917,3.333333333333333,-2,0.01,0.0,5
7918,2.5588235294117645,-2,0.01,0.0,21
7919,-1.0,1,0.01,0.0,2
7920,-1.0,1,0.01,0.0,1
7921,2.666666666666667,-2,0.01,0.0,10
7922,-1.0,1,0.01,0.0,7
7923,1.0,1,0.01,0.0,2
7924,-1.0,1,0.01,0.0,4
7925,-1.0,1,0.01,0.0,1
7926,-1.0,1,0.01,0.0,2
7927,-1.0,1,0.01,0.0,1
7928,-1.0,1,0.01,0.0,3
7929,-1.0,1,0.01,0.0,1
7930,-1.0,1,0.01,0.0,5
7931,2.325,-2,0.01,0.0,15
7932,-1.0,1,0.01,0.0,1
7933,4.0,-2,0.01,0.0,4
7934,3.25,-2,0.01,0.0,7
7935,-1.0,1,0.01,0.0,7
7936,-1.0,1,0.01,0.0,5
7937,-1.0,1,0.01,0.0,1
7938,-1.0,1,0.01,0.0,7
7939,1.0,1,0.01,0.0,5
7940,-1.0,1,0.01,0.0,1
7941,-1.0,1,0.01,0.0,1
7942,-1.0,1,0.01,0.0,10
7943,0.1428571428571428,1,0.01,0.0,13
7944,-1.0,1,0.01,0.0,3
7945,-1.0,1,0.01,0.0,2
7946,-1.0,1,0.01,0.0,4
7947,0.33333333333333326,1,0.01,0.0,8
7948,0.10000000000000009,1,0.01,0.0,12
7949,0.19999999999999996,1,0.01,0.0,7
7950,-1.0,1,0.01,0.0,2
7951,-1.0,1,0.01,0.0,2
7952,-1.0,1,0.01,0.0,2
7953,-1.0,1,0.01,0.0,5
7954,0.16666666666666674,1,0.01,0.0,9
7955,-1.0,1,0.01,0.0,6
7956,-1.0,1,0.01,0.0,3
7957,-1.0,1,0.01,0.0,1
7958,1.0,1,0.01,0.0,9
7959,0.25,1,0.01,0.0,8
7960,-1.0,1,0.01,0.0,8
7961,0.5,1,0.01,0.0,5
7962,0.19999999999999996,1,0.01,0.0,10
7963,-1.0,1,0.01,0.0,1
7964,-1.0,1,0.01,0.0,5
7965,2.833333333333333,-2,0.01,0.0,7
7966,-1.0,1,0.01,0.0,5
7967,3.111111111111111,-2,0.01,0.0,11
7968,0.10000000000000009,1,0.01,0.0,12
7969,-1.0,1,0.01,0.0,4
7970,-1.0,1,0.01,0.0,3
7971,0.16666666666666674,1,0.01,0.0,9
7972,3.333333333333333,-2,0.01,0.0,6
7973,0.25,1,0.01,0.0,14
7974,-1.0,1,0.01,0.0,3
7975,0.09090909090909083,1,0.01,0.0,14
7976,0.33333333333333326,1,0.01,0.0,7
7977,-1.0,1,0.01,0.0,3
7978,-1.0,1,0.01,0.0,4
7979,-1.0,1,0.01,0.0,5
7980,0.19999999999999996,1,0.01,0.0,9
7981,0.5,1,0.01,0.0,7
7982,2.5,-2,0.01,0.0,11
7983,0.33333333333333326,1,0.01,0.0,12
7984,-1.0,1,0.01,0.0,6
7985,-1.0,1,0.01,0.0,3
7986,-1.0,1,0.01,0.0,2
7987,-1.0,1,0.01,0.0,1
7988,1.0,1,0.01,0.0,4
7989,-1.0,1,0.01,0.0,4
7990,-1.0,1,0.01,0.0,3
7991,0.19999999999999996,1,0.01,0.0,12
7992,-1.0,1,0.01,0.0,3
7993,-1.0,1,0.01,0.0,4
7994,1.0,1,0.01,0.0,3
7995,0.33333333333333326,1,0.01,0.0,5
7996,2.392857142857143,-2,0.01,0.0,13
7997,-1.0,1,0.01,0.0,3
7998,0.16666666666666674,1,0.01,0.0,9
7999,-1.0,1,0.01,0.0,1
8000,1.0,1,0.01,0.0,5
8001,-1.0,1,0.01,0.0,4
8002,0.16666666666666674,1,0.01,0.0,12
8003,-1.0,1,0.01,0.0,1
8004,0.5,1,0.01,0.0,6
8005,-1.0,1,0.01,0.0,2
8006,-1.0,1,0.01,0.0,1
8007,0.25,1,0.01,0.0,9
8008,-1.0,1,0.01,0.0,2
8009,-1.0,1,0.01,0.0,5
8010,1.0,1,0.01,0.0,3
8011,-1.0,1,0.01,0.0,3
8012,-1.0,1,0.01,0.0,4
8013,-1.0,1,0.01,0.0,4
8014,-1.0,1,0.01,0.0,4
8015,-1.0,1,0.01,0.0,2
8016,1.0,1,0.01,0.0,3
8017,1.0,1,0.01,0.0,3
8018,0.33333333333333326,1,0.01,0.0,13
8019,-1.0,1,0.01,0.0,1
8020,-1.0,1,0.01,0.0,3
8021,-1.0,1,0.01,0.0,1
8022,-1.0,1,0.01,0.0,2
8023,0.25,1,0.01,0.0,13
8024,0.19999999999999996,1,0.01,0.0,9
8025,-1.0,1,0.01,0.0,5
8026,-1.0,1,0.01,0.0,5
8027,-1.0,1,0.01,0.0,1
8028,0.33333333333333326,1,0.01,0.0,10
8029,-1.0,1,0.01,0.0,4
8030,1.0,1,0.01,0.0,7
8031,-1.0,1,0.01,0.0,5
8032,-1.0,1,0.01,0.0,2
8033,-1.0,1,0.01,0.0,6
8034,-1.0,1,0.01,0.0,3
8035,-1.0,1,0.01,0.0,1
8036,-1.0,1,0.01,0.0,1
8037,-1.0,1,0.01,0.0,2
8038,-1.0,1,0.01,0.0,4
8039,3.25,-2,0.01,0.0,7
8040,-1.0,1,0.01,0.0,5
8041,-1.0,1,0.01,0.0,2
8042,-1.0,1,0.01,0.0,1
8043,-1.0,1,0.01,0.0,5
8044,-1.0,1,0.01,0.0,1
8045,-1.0,1,0.01,0.0,1
8046,3.5,-2,0.01,0.0,5
8047,3.25,-2,0.01,0.0,7
8048,1.0,1,0.01,0.0,3
8049,-1.0,1,0.01,0.0,3
8050,-1.0,1,0.01,0.0,3
8051,3.5,-2,0.01,0.0,4
8052,-1.0,1,0.01,0.0,1
8053,-1.0,1,0.01,0.0,8
8054,-1.0,1,0.01,0.0,6
8055,-1.0,1,0.01,0.0,5
8056,-1.0,1,0.01,0.0,1
8057,-1.0,1,0.01,0.0,2
8058,-1.0,1,0.01,0.0,3
8059,-1.0,1,0.01,0.0,1
8060,-1.0,1,0.01,0.0,6
8061,2.833333333333333,-2,0.01,0.0,7
8062,-1.0,1,0.01,0.0,1
8063,0.5,1,0.01,0.0,8
8064,-1.0,1,0.01,0.0,2
8065,3.142857142857143,-2,0.01,0.0,10
8066,-1.0,1,0.01,0.0,1
8067,0.25,1,0.01,0.0,8
8068,-1.0,1,0.01,0.0,2
8069,-1.0,1,0.01,0.0,1
8070,2.7,-2,0.01,0.0,9
8071,-1.0,1,0.01,0.0,5
8072,0.5,1,0.01,0.0,7
8073,-1.0,1,0.01,0.0,2
8074,-1.0,1,0.01,0.0,2
8075,1.0,1,0.01,0.0,2
8076,-1.0,1,0.01,0.0,4
8077,-1.0,1,0.01,0.0,1
8078,1.0,1,0.01,0.0,3
8079,-1.0,1,0.01,0.0,4
8080,1.0,1,0.01,0.0,7
8081,-1.0,1,0.01,0.0,7
8082,0.09090909090909083,1,0.01,0.0,13
8083,-1.0,1,0.01,0.0,1
8084,-1.0,1,0.01,0.0,5
8085,-1.0,1,0.01,0.0,2
8086,4.0,-2,0.01,0.0,3
8087,-1.0,1,0.01,0.0,2
8088,0.25,1,0.01,0.0,6
8089,-1.0,1,0.01,0.0,7
8090,-1.0,1,0.01,0.0,2
8091,0.11111111111111116,1,0.01,0.0,11
8092,1.0,1,0.01,0.0,9
8093,2.583333333333333,-2,0.01,0.0,9
8094,-1.0,1,0.01,0.0,1
8095,0.25,1,0.01,0.0,7
8096,2.4444444444444446,-2,0.01,0.0,14
8097,0.11111111111111116,1,0.01,0.0,17
8098,-1.0,1,0.01,0.0,3
8099,0.125,1,0.01,0.0,10
8100,-1.0,1,0.01,0.0,3
8101,1.0,1,0.01,0.0,2
8102,-1.0,1,0.01,0.0,1
8103,-1.0,1,0.01,0.0,2
8104,-1.0,1,0.01,0.0,6
8105,-1.0,1,0.01,0.0,2
8106,-1.0,1,0.01,0.0,1
8107,4.0,-2,0.01,0.0,3
8108,-1.0,1,0.01,0.0,2
8109,0.5,1,0.01,0.0,6
8110,-1.0,1,0.01,0.0,1
8111,-1.0,1,0.01,0.0,1
8112,-1.0,1,0.01,0.0,3
8113,-1.0,1,0.01,0.0,2
8114,-1.0,1,0.01,0.0,2
8115,-1.0,1,0.01,0.0,3
8116,-1.0,1,0.01,0.0,2
8117,-1.0,1,0.01,0.0,3
8118,-1.0,1,0.01,0.0,5
8119,4.0,-2,0.01,0.0,3
8120,-1.0,1,0.01,0.0,3
8121,-1.0,1,0.01,0.0,2
8122,-1.0,1,0.01,0.0,1
8123,-1.0,1,0.01,0.0,1
8124,-1.0,1,0.01,0.0,2
8125,0.16666666666666674,1,0.01,0.0,11
8126,-1.0,1,0.01,0.0,1
8127,3.25,-2,0.01,0.0,6
8128,-1.0,1,0.01,0.0,5
8129,-1.0,1,0.01,0.0,9
8130,-1.0,1,0.01,0.0,5
8131,1.0,1,0.01,0.0,4
8132,-1.0,1,0.01,0.0,3
8133,-1.0,1,0.01,0.0,5
8134,0.25,1,0.01,0.0,6
8135,-1.0,1,0.01,0.0,7
8136,-1.0,1,0.01,0.0,2
8137,3.166666666666667,-2,0.01,0.0,8
8138,-1.0,1,0.01,0.0,2
8139,-1.0,1,0.01,0.0,1
8140,3.166666666666667,-2,0.01,0.0,8
8141,0.33333333333333326,1,0.01,0.0,11
8142,3.090909090909091,-2,0.01,0.0,14
8143,-1.0,1,0.01,0.0,3
8144,0.19999999999999996,1,0.01,0.0,10
8145,-1.0,1,0.01,0.0,10
8146,-1.0,1,0.01,0.0,3
8147,-1.0,1,0.01,0.0,2
8148,-1.0,1,0.01,0.0,1
8149,-1.0,1,0.01,0.0,4
8150,1.0,1,0.01,0.0,3
8151,2.325,-2,0.01,0.0,15
8152,-1.0,1,0.01,0.0,5
8153,-1.0,1,0.01,0.0,3
8154,1.0,1,0.01,0.0,3
8155,-1.0,1,0.01,0.0,3
8156,3.5,-2,0.01,0.0,4
8157,0.16666666666666674,1,0.01,0.0,8
8158,-1.0,1,0.01,0.0,1
8159,-1.0,1,0.01,0.0,5
8160,-1.0,1,0.01,0.0,1
8161,-1.0,1,0.01,0.0,4
8162,-1.0,1,0.01,0.0,1
8163,-1.0,1,0.01,0.0,1
8164,-1.0,1,0.01,0.0,5
8165,-1.0,1,0.01,0.0,4
8166,-1.0,1,0.01,0.0,2
8167,-1.0,1,0.01,0.0,2
8168,-1.0,1,0.01,0.0,4
8169,-1.0,1,0.01,0.0,1
8170,-1.0,1,0.01,0.0,3
8171,-1.0,1,0.01,0.0,6
8172,-1.0,1,0.01,0.0,3
8173,0.25,1,0.01,0.0,9
8174,-1.0,1,0.01,0.0,1
8175,0.125,1,0.01,0.0,11
8176,3.125,-2,0.01,0.0,11
8177,-1.0,1,0.01,0.0,1
8178,-1.0,1,0.01,0.0,7
8179,-1.0,1,0.01,0.0,2
8180,-1.0,1,0.01,0.0,2
8181,0.11111111111111116,1,0.01,0.0,12
8182,-1.0,1,0.01,0.0,4
8183,3.125,-2,0.01,0.0,11
8184,-1.0,1,0.01,0.0,4
8185,-1.0,1,0.01,0.0,5
8186,0.5,1,0.01,0.0,7
8187,-1.0,1,0.01,0.0,2
8188,2.533333333333333,-2,0.01,0.0,10
8189,-1.0,1,0.01,0.0,3
8190,0.5,1,0.01,0.0,7
8191,1.0,1,0.01,0.0,11
8192,-1.0,1,0.01,0.0,4
8193,-1.0,1,0.01,0.0,5
8194,3.2,-2,0.01,0.0,7
8195,1.0,1,0.01,0.0,4
8196,-1.0,1,0.01,0.0,6
8197,0.19999999999999996,1,0.01,0.0,9
8198,-1.0,1,0.01,0.0,1
8199,-1.0,1,0.01,0.0,8
8200,-1.0,1,0.01,0.0,3
8201,-1.0,1,0.01,0.0,1
8202,-1.0,1,0.01,0.0,1
8203,-1.0,1,0.01,0.0,9
8204,-1.0,1,0.01,0.0,1
8205,-1.0,1,0.01,0.0,8
8206,1.0,1,0.01,0.0,2
8207,-1.0,1,0.01,0.0,3
8208,-1.0,1,0.01,0.0,12
8209,-1.0,1,0.01,0.0,1
8210,-1.0,1,0.01,0.0,2
8211,-1.0,1,0.01,0.0,5
8212,-1.0,1,0.01,0.0,1
8213,2.4761904761904763,-2,0.01,0.0,12
8214,-1.0,1,0.01,0.0,3
8215,-1.0,1,0.01,0.0,5
8216,0.33333333333333326,1,0.01,0.0,5
8217,0.16666666666666674,1,0.01,0.0,9
8218,-1.0,1,0.01,0.0,1
8219,-1.0,1,0.01,0.0,1
8220,-1.0,1,0.01,0.0,2
8221,-1.0,1,0.01,0.0,2
8222,-1.0,1,0.01,0.0,4
8223,-1.0,1,0.01,0.0,2
8224,0.19999999999999996,1,0.01,0.0,8
8225,2.333333333333333,-2,0.01,0.0,18
8226,-1.0,1,0.01,0.0,4
8227,-1.0,1,0.01,0.0,1
8228,-1.0,1,0.01,0.0,3
8229,0.33333333333333326,1,0.01,0.0,5
8230,-1.0,1,0.01,0.0,2
8231,0.19999999999999996,1,0.01,0.0,7
8232,-1.0,1,0.01,0.0,1
8233,1.0,1,0.01,0.0,5
8234,-1.0,1,0.01,0.0,20
8235,3.333333333333333,-2,0.01,0.0,5
8236,-1.0,1,0.01,0.0,2
8237,-1.0,1,0.01,0.0,1
8238,-1.0,1,0.01,0.0,3
8239,1.0,1,0.01,0.0,7
8240,-1.0,1,0.01,0.0,2
8241,-1.0,1,0.01,0.0,6
8242,0.11111111111111116,1,0.01,0.0,15
8243,3.333333333333333,-2,0.01,0.0,5
8244,0.1428571428571428,1,0.01,0.0,9
8245,1.0,1,0.01,0.0,2
8246,3.142857142857143,-2,0.01,0.0,9
8247,1.0,1,0.01,0.0,5
8248,-1.0,1,0.01,0.0,6
8249,4.0,-2,0.01,0.0,3
8250,-1.0,1,0.01,0.0,3
8251,-1.0,1,0.01,0.0,5
8252,-1.0,1,0.01,0.0,7
8253,-1.0,1,0.01,0.0,3
8254,-1.0,1,0.01,0.0,7
8255,3.5,-2,0.01,0.0,4
8256,-1.0,1,0.01,0.0,4
8257,-1.0,1,0.01,0.0,1
8258,-1.0,1,0.01,0.0,6
8259,-1.0,1,0.01,0.0,4
8260,-1.0,1,0.01,0.0,3
8261,2.3333333333333335,-2,0.01,0.0,14
8262,1.0,1,0.01,0.0,6
8263,3.5,-2,0.01,0.0,5
8264,0.16666666666666674,1,0.01,0.0,12
8265,-1.0,1,0.01,0.0,2
8266,0.33333333333333326,1,0.01,0.0,5
8267,0.25,1,0.01,0.0,6
8268,-1.0,1,0.01,0.0,5
8269,-1.0,1,0.01,0.0,1
8270,-1.0,1,0.01,0.0,10
8271,-1.0,1,0.01,0.0,1
8272,-1.0,1,0.01,0.0,3
8273,-1.0,1,0.01,0.0,2
8274,-1.0,1,0.01,0.0,7
8275,0.25,1,0.01,0.0,8
8276,0.19999999999999996,1,0.01,0.0,11
8277,0.33333333333333326,1,0.01,0.0,6
8278,-1.0,1,0.01,0.0,3
8279,-1.0,1,0.01,0.0,1
8280,-1.0,1,0.01,0.0,2
8281,1.0,1,0.01,0.0,3
8282,-1.0,1,0.01,0.0,2
8283,0.5,1,0.01,0.0,6
8284,0.5,1,0.01,0.0,4
8285,-1.0,1,0.01,0.0,5
8286,-1.0,1,0.01,0.0,3
8287,-1.0,1,0.01,0.0,1
8288,-1.0,1,0.01,0.0,3
8289,-1.0,1,0.01,0.0,4
8290,-1.0,1,0.01,0.0,4
8291,-1.0,1,0.01,0.0,1
8292,-1.0,1,0.01,0.0,2
8293,0.16666666666666674,1,0.01,0.0,13
8294,1.0,1,0.01,0.0,7
8295,4.0,-2,0.01,0.0,2
8296,1.0,1,0.01,0.0,2
8297,1.0,1,0.01,0.0,3
8298,-1.0,1,0.01,0.0,1
8299,-1.0,1,0.01,0.0,5
8300,-1.0,1,0.01,0.0,2
8301,-1.0,1,0.01,0.0,7
8302,-1.0,1,0.01,0.0,5
8303,0.25,1,0.01,0.0,13
8304,2.6666666666666665,-2,0.01,0.0,8
8305,1.0,1,0.01,0.0,3
8306,-1.0,1,0.01,0.0,2
8307,-1.0,1,0.01,0.0,3
8308,-1.0,1,0.01,0.0,4
8309,-1.0,1,0.01,0.0,2
8310,0.25,1,0.01,0.0,7
8311,-1.0,1,0.01,0.0,3
8312,4.0,-2,0.01,0.0,3
8313,-1.0,1,0.01,0.0,6
8314,0.19999999999999996,1,0.01,0.0,9
8315,3.5,-2,0.01,0.0,4
8316,4.0,-2,0.01,0.0,2
8317,-1.0,1,0.01,0.0,2
8318,1.0,1,0.01,0.0,3
8319,-1.0,1,0.01,0.0,5
8320,0.25,1,0.01,0.0,6
8321,-1.0,1,0.01,0.0,1
8322,0.33333333333333326,1,0.01,0.0,5
8323,3.333333333333333,-2,0.01,0.0,5
8324,-1.0,1,0.01,0.0,3
8325,-1.0,1,0.01,0.0,1
8326,-1.0,1,0.01,0.0,1
8327,1.0,1,0.01,0.0,4
8328,-1.0,1,0.01,0.0,5
8329,-1.0,1,0.01,0.0,1
8330,3.333333333333333,-2,0.01,0.0,5
8331,-1.0,1,0.01,0.0,2
8332,-1.0,1,0.01,0.0,2
8333,2.833333333333333,-2,0.01,0.0,7
8334,-1.0,1,0.01,0.0,1
8335,1.0,1,0.01,0.0,2
8336,-1.0,1,0.01,0.0,1
8337,1.0,1,0.01,0.0,5
8338,-1.0,1,0.01,0.0,3
8339,-1.0,1,0.01,0.0,2
8340,1.0,1,0.01,0.0,3
8341,-1.0,1,0.01,0.0,1
8342,1.0,1,0.01,0.0,2
8343,4.0,-2,0.01,0.0,2
8344,-1.0,1,0.01,0.0,4
8345,1.0,1,0.01,0.0,4
8346,0.5,1,0.01,0.0,6
8347,1.0,1,0.01,0.0,5
8348,-1.0,1,0.01,0.0,5
8349,-1.0,1,0.01,0.0,2
8350,1.0,1,0.01,0.0,4
8351,-1.0,1,0.01,0.0,3
8352,-1.0,1,0.01,0.0,3
8353,-1.0,1,0.01,0.0,4
8354,-1.0,1,0.01,0.0,4
8355,0.33333333333333326,1,0.01,0.0,11
8356,1.0,1,0.01,0.0,5
8357,-1.0,1,0.01,0.0,2
8358,-1.0,1,0.01,0.0,4
8359,3.2,-2,0.01,0.0,7
8360,0.08333333333333326,1,0.01,0.0,14
8361,-1.0,1,0.01,0.0,2
8362,-1.0,1,0.01,0.0,4
8363,1.0,1,0.01,0.0,2
8364,0.08333333333333326,1,0.01,0.0,20
8365,-1.0,1,0.01,0.0,7
8366,-1.0,1,0.01,0.0,4
8367,1.0,1,0.01,0.0,2
8368,-1.0,1,0.01,0.0,3
8369,1.0,1,0.01,0.0,7
8370,-1.0,1,0.01,0.0,3
8371,2.6666666666666665,-2,0.01,0.0,8
8372,-1.0,1,0.01,0.0,1
8373,1.0,1,0.01,0.0,2
8374,4.0,-2,0.01,0.0,3
8375,-1.0,1,0.01,0.0,5
8376,1.0,1,0.01,0.0,3
8377,-1.0,1,0.01,0.0,2
8378,-1.0,1,0.01,0.0,2
8379,-1.0,1,0.01,0.0,3
8380,4.0,-2,0.01,0.0,3
8381,-1.0,1,0.01,0.0,7
8382,0.33333333333333326,1,0.01,0.0,7
8383,-1.0,1,0.01,0.0,5
8384,0.25,1,0.01,0.0,6
8385,-1.0,1,0.01,0.0,2
8386,-1.0,1,0.01,0.0,6
8387,-1.0,1,0.01,0.0,2
8388,-1.0,1,0.01,0.0,3
8389,1.0,1,0.01,0.0,4
8390,-1.0,1,0.01,0.0,2
8391,-1.0,1,0.01,0.0,5
8392,-1.0,1,0.01,0.0,1
8393,0.19999999999999996,1,0.01,0.0,9
8394,-1.0,1,0.01,0.0,4
8395,-1.0,1,0.01,0.0,1
8396,-1.0,1,0.01,0.0,4
8397,1.0,1,0.01,0.0,7
8398,-1.0,1,0.01,0.0,2
8399,-1.0,1,0.01,0.0,2
8400,-1.0,1,0.01,0.0,6
8401,-1.0,1,0.01,0.0,6
8402,-1.0,1,0.01,0.0,1
8403,3.5,-2,0.01,0.0,4
8404,4.0,-2,0.01,0.0,2
8405,-1.0,1,0.01,0.0,11
8406,-1.0,1,0.01,0.0,1
8407,-1.0,1,0.01,0.0,4
8408,-1.0,1,0.01,0.0,2
8409,-1.0,1,0.01,0.0,4
8410,-1.0,1,0.01,0.0,9
8411,-1.0,1,0.01,0.0,4
8412,-1.0,1,0.01,0.0,2
8413,-1.0,1,0.01,0.0,3
8414,-1.0,1,0.01,0.0,6
8415,1.0,1,0.01,0.0,9
8416,-1.0,1,0.01,0.0,2
8417,-1.0,1,0.01,0.0,4
8418,-1.0,1,0.01,0.0,1
8419,-1.0,1,0.01,0.0,3
8420,-1.0,1,0.01,0.0,2
8421,-1.0,1,0.01,0.0,1
8422,-1.0,1,0.01,0.0,4
8423,2.833333333333333,-2,0.01,0.0,7
8424,1.0,1,0.01,0.0,4
8425,-1.0,1,0.01,0.0,1
8426,-1.0,1,0.01,0.0,1
8427,-1.0,1,0.01,0.0,1
8428,3.166666666666667,-2,0.01,0.0,9
8429,0.19999999999999996,1,0.01,0.0,11
8430,-1.0,1,0.01,0.0,4
8431,1.0,1,0.01,0.0,4
8432,1.0,1,0.01,0.0,7
8433,3.2,-2,0.01,0.0,7
8434,-1.0,1,0.01,0.0,9
8435,2.375,-2,0.01,0.0,14
8436,0.10000000000000009,1,0.01,0.0,12
8437,0.5,1,0.01,0.0,10
8438,1.0,1,0.01,0.0,4
8439,0.16666666666666674,1,0.01,0.0,9
8440,0.5,1,0.01,0.0,5
8441,0.5,1,0.01,0.0,6
8442,-1.0,1,0.01,0.0,1
8443,-1.0,1,0.01,0.0,7
8444,4.0,-2,0.01,0.0,4
8445,1.0,1,0.01,0.0,3
8446,2.833333333333333,-2,0.01,0.0,7
8447,3.25,-2,0.01,0.0,6
8448,0.5,1,0.01,0.0,8
8449,2.7,-2,0.01,0.0,9
8450,-1.0,1,0.01,0.0,1
8451,-1.0,1,0.01,0.0,4
8452,3.166666666666667,-2,0.01,0.0,9
8453,3.2,-2,0.01,0.0,7
8454,0.19999999999999996,1,0.01,0.0,11
8455,-1.0,1,0.01,0.0,1
8456,2.267857142857143,-2,0.01,0.0,17
8457,2.4761904761904763,-2,0.01,0.0,12
8458,-1.0,1,0.01,0.0,1
8459,0.5,1,0.01,0.0,4
8460,4.0,-2,0.01,0.0,3
8461,-1.0,1,0.01,0.0,2
8462,-1.0,1,0.01,0.0,2
8463,1.0,1,0.01,0.0,4
8464,-1.0,1,0.01,0.0,1
8465,4.0,-2,0.01,0.0,2
8466,-1.0,1,0.01,0.0,1
8467,-1.0,1,0.01,0.0,2
8468,-1.0,1,0.01,0.0,2
8469,0.1428571428571428,1,0.01,0.0,10
8470,0.1428571428571428,1,0.01,0.0,14
8471,-1.0,1,0.01,0.0,1
8472,-1.0,1,0.01,0.0,1
8473,3.142857142857143,-2,0.01,0.0,10
8474,-1.0,1,0.01,0.0,3
8475,-1.0,1,0.01,0.0,2
8476,-1.0,1,0.01,0.0,5
8477,-1.0,1,0.01,0.0,1
8478,4.0,-2,0.01,0.0,3
8479,-1.0,1,0.01,0.0,11
8480,-1.0,1,0.01,0.0,4
8481,-1.0,1,0.01,0.0,3
8482,1.0,1,0.01,0.0,6
8483,-1.0,1,0.01,0.0,6
8484,-1.0,1,0.01,0.0,1
8485,-1.0,1,0.01,0.0,1
8486,-1.0,1,0.01,0.0,2
8487,-1.0,1,0.01,0.0,1
8488,0.25,1,0.01,0.0,7
8489,-1.0,1,0.01,0.0,4
8490,3.0,-2,0.01,0.0,6
8491,-1.0,1,0.01,0.0,4
8492,-1.0,1,0.01,0.0,1
8493,-1.0,1,0.01,0.0,3
8494,-1.0,1,0.01,0.0,5
8495,-1.0,1,0.01,0.0,6
8496,-1.0,1,0.01,0.0,1
8497,1.0,1,0.01,0.0,6
8498,0.5,1,0.01,0.0,8
8499,-1.0,1,0.01,0.0,2
8500,1.0,1,0.01,0.0,4
8501,1.0,1,0.01,0.0,10
8502,-1.0,1,0.01,0.0,1
8503,0.16666666666666674,1,0.01,0.0,10
8504,-1.0,1,0.01,0.0,4
8505,-1.0,1,0.01,0.0,2
8506,0.1428571428571428,1,0.01,0.0,10
8507,3.0,-2,0.01,0.0,6
8508,-1.0,1,0.01,0.0,5
