avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.3232936507936508,0.73,3.43,0.39850070840813034,0.09,-2028.2524596318767,6259,0.0,0.0,0.0005,0.1064014781002065
-0.26325000000000004,0.64,3.52,0.39453536282751267,0.12,-2052.577459631877,6323,0.0,0.0,0.0005,0.10654768304483389
-0.16583333333333333,0.67,3.04,0.3906094750577395,0.11,-2074.16079296521,6393,0.0,0.0,0.0005,0.10658440591426444
-0.24222222222222226,0.67,3.63,0.3867226524674988,0.11,-2097.633015187432,6460,0.0,0.0,0.0005,0.10662035575202611
-0.4380833333333334,0.79,3.21,0.38287450633242015,0.07,-2137.1913485207656,6536,0.0,0.0,0.0005,0.10623893344443287
-0.26525,0.64,3.44,0.3790646517961982,0.12,-2163.7163485207657,6600,0.0,0.0,0.0005,0.10638078548603237
-0.4650833333333334,0.76,2.83,0.375292707832101,0.08,-2210.224681854099,6676,0.0,0.0,0.0005,0.10611162126313642
-0.26682142857142854,0.67,3.13,0.37155829720486555,0.11,-2236.906824711242,6743,0.0,0.0,0.0005,0.10615089384910616
-0.4646666666666667,0.79,3.21,0.3678610464329692,0.07,-2285.373491377908,6822,0.0,0.0,0.0005,0.10578942105789421
-0.10479365079365077,0.61,3.47,0.36420058575127745,0.13,-2294.8528564572734,6882,0.0,0.0,0.0005,0.10602910602910603
-0.1716623376623377,0.61,3.99,0.36057654907406234,0.13,-2313.1857568901737,6943,0.0,0.0,0.0005,0.10626409175571022
-0.30273809523809525,0.7,3.51,0.35698857395839245,0.1,-2342.2928997473164,7013,0.0,0.0,0.0005,0.10620328123483157
-0.07633333333333334,0.58,3.21,0.35343630156788247,0.14,-2351.0928997473156,7071,0.0,0.0,0.0005,0.10652821844053456
-0.11238888888888887,0.61,3.56,0.34991937663680617,0.13,-2366.1651219695377,7135,0.0,0.0,0.0005,0.10675173792972098
-0.42055555555555557,0.79,3.56,0.34643744743456717,0.07,-2403.220677525093,7211,0.0,0.0,0.0005,0.10640505612678049
-0.1905,0.58,3.58,0.34299016573052,0.14,-2427.270677525092,7272,0.0,0.0,0.0005,0.106718998224465
-0.40325757575757576,0.73,3.35,0.33957718675914567,0.09,-2462.5964351008492,7342,0.0,0.0,0.0005,0.10656420701786871
-0.2948214285714286,0.64,3.62,0.3361981691855686,0.12,-2492.078577957992,7406,0.0,0.0,0.0005,0.10668745986606733
-0.3438333333333333,0.76,3.22,0.33285277507142214,0.08,-2526.4619112913247,7482,0.0,0.0,0.0005,0.1064448686483047
-0.26216666666666666,0.7,3.28,0.32954066984104946,0.1,-2551.678577957991,7551,0.0,0.0,0.0005,0.10638681199891901
-0.3091666666666667,0.73,3.11,0.32626152224804283,0.09,-2582.595244624657,7624,0.0,0.0,0.0005,0.10624051423980002
-0.34342424242424235,0.67,3.15,0.32301500434211516,0.11,-2621.2710022004144,7694,0.0,0.0,0.0005,0.10627378108132024
-0.4732380952380953,0.79,2.82,0.3198007914363015,0.07,-2664.2614783908903,7770,0.0,0.0,0.0005,0.10595561792825191
-0.3241666666666667,0.73,3.25,0.3166185620744876,0.09,-2696.678145057557,7843,0.0,0.0,0.0005,0.10581688548821841
-0.3671666666666667,0.76,3.23,0.31346799799925945,0.08,-2734.894811724224,7919,0.0,0.0,0.0005,0.10559434531505904
-0.19883333333333333,0.58,3.08,0.3103487841200748,0.14,-2753.2781450575576,7977,0.0,0.0,0.0005,0.10588838560806768
-0.14448809523809522,0.61,3.47,0.30726060848175163,0.13,-2767.7269545813674,8038,0.0,0.0,0.0005,0.1060927040081349
-0.14682900432900436,0.61,3.43,0.3042031622332665,0.13,-2782.409855014268,8099,0.0,0.0,0.0005,0.1062935887740526
-0.22633333333333336,0.64,2.99,0.30117613959686973,0.12,-2805.043188347601,8163,0.0,0.0,0.0005,0.10640779935005416
-0.15261507936507937,0.64,3.65,0.2981792378375013,0.12,-2819.3046962841086,8226,0.0,0.0,0.0005,0.10652012230394182
-0.32800000000000007,0.76,3.44,0.2952121572325153,0.08,-2852.104696284108,8302,0.0,0.0,0.0005,0.1063027620686829
-0.3094166666666667,0.67,3.39,0.29227460104170494,0.11,-2887.546362950775,8372,0.0,0.0,0.0005,0.10633281847004308
-0.23675000000000002,0.7,3.28,0.28936627547762456,0.1,-2911.221362950774,8442,0.0,0.0,0.0005,0.10628175147165551
-0.3025,0.73,3.03,0.28648688967620767,0.09,-2936.9713629507737,8512,0.0,0.0,0.0005,0.10615150787936965
-0.5922222222222222,0.88,2.8,0.28363615566767725,0.04,-2998.193585172996,8600,0.0,0.0,0.0005,0.10562653757638282
-0.36590476190476195,0.7,3.07,0.2808137883477466,0.1,-3032.7840613634717,8670,0.0,0.0,0.0005,0.10558223761908511
-0.24100000000000002,0.67,3.08,0.27801950544910525,0.11,-3058.8840613634716,8737,0.0,0.0,0.0005,0.10561674869150847
-0.3717307692307692,0.76,3.45,0.2752530275131885,0.08,-3094.0571382865483,8813,0.0,0.0,0.0005,0.10541818463684986
-0.39916666666666667,0.76,3.49,0.27251407786223053,0.08,-3133.9738049532148,8889,0.0,0.0,0.0005,0.1052226751788324
-0.4486547619047619,0.79,2.94,0.26980238257159034,0.07,-3177.8392811436906,8967,0.0,0.0,0.0005,0.10495382031905962
-0.2515714285714286,0.67,3.17,0.26711767044235935,0.11,-3204.496424000833,9034,0.0,0.0,0.0005,0.10499204605711689
-0.3115714285714286,0.73,3.35,0.2644596729742376,0.09,-3239.153566857976,9110,0.0,0.0,0.0005,0.10487933238102398
-0.361495670995671,0.76,3.56,0.2618281243386805,0.08,-3270.3031339575423,9183,0.0,0.0,0.0005,0.10469367957615103
-0.3926428571428571,0.76,3.32,0.2592227613523128,0.08,-3309.567419671828,9259,0.0,0.0,0.0005,0.104510776979483
-0.2473095238095238,0.67,3.7,0.2566433234506087,0.11,-3334.29837205278,9326,0.0,0.0,0.0005,0.10455113594588633
-0.35022222222222227,0.79,3.31,0.25408955266183103,0.07,-3369.3205942750023,9405,0.0,0.0,0.0005,0.10429895628056346
-0.38608333333333333,0.76,3.43,0.251561193581232,0.08,-3407.928927608336,9481,0.0,0.0,0.0005,0.10412288964567785
-0.3782380952380952,0.7,3.0,0.24905799334551096,0.1,-3450.0860704654788,9554,0.0,0.0,0.0005,0.10409323070282714
-0.39366666666666666,0.76,3.0,0.24657970160752318,0.08,-3485.1194037988116,9627,0.0,0.0,0.0005,0.10392114848939361
-0.2599047619047619,0.76,2.93,0.24412607051124421,0.08,-3510.1098799892875,9702,0.0,0.0,0.0005,0.1037515069853202
-0.19462698412698415,0.61,3.52,0.24169685466698065,0.13,-3529.572578401985,9763,0.0,0.0,0.0005,0.10393634251109077
-0.40740476190476194,0.79,3.19,0.2392918111268288,0.07,-3570.313054592461,9842,0.0,0.0,0.0005,0.10369904202503322
-0.549404761904762,0.79,3.19,0.23691069936037742,0.07,-3625.2535307829367,9921,0.0,0.0,0.0005,0.1034650371501979
-0.18214285714285716,0.67,3.19,0.23455328123065203,0.11,-3643.467816497221,9988,0.0,0.0,0.0005,0.10351010275153438
-0.3898888888888889,0.79,3.2,0.23221932097029852,0.07,-3682.4567053861097,10067,0.0,0.0,0.0005,0.10328059721936854
-0.1503290043290044,0.61,3.62,0.22990858515800353,0.13,-3701.189605819009,10131,0.0,0.0,0.0005,0.10346234950003401
-0.16350000000000006,0.61,3.08,0.22762084269515043,0.13,-3713.839605819009,10189,0.0,0.0,0.0005,0.10364164583474089
-0.45799999999999996,0.85,3.2,0.22535586478270647,0.05,-3759.6396058190094,10274,0.0,0.0,0.0005,0.10328165894906383
-0.41722222222222227,0.85,3.13,0.2231134248983408,0.05,-3801.361828041231,10359,0.0,0.0,0.0005,0.10292647156856209
-0.28773809523809524,0.67,3.54,0.22089329877376948,0.11,-3829.1356375650407,10425,0.0,0.0,0.0005,0.10297331302562744
-0.4494047619047619,0.79,2.86,0.21869526437232614,0.07,-3874.0761137555164,10504,0.0,0.0,0.0005,0.1027563976054207
-0.27508333333333335,0.7,2.93,0.21651910186675627,0.1,-3901.58444708885,10574,0.0,0.0,0.0005,0.10273838311221489
-0.16974603174603176,0.58,3.21,0.21436459361723184,0.14,-3919.7019074063105,10632,0.0,0.0,0.0005,0.1029803259528602
-0.028043650793650798,0.58,3.62,0.21223152414958518,0.14,-3921.3634153428184,10690,0.0,0.0,0.0005,0.10321914715179666
-0.09333333333333334,0.58,3.28,0.21011968013375878,0.14,-3934.8217486761514,10751,0.0,0.0,0.0005,0.10345490673674765
-0.34323809523809523,0.7,3.1,0.20802885036247035,0.1,-3965.0205581999608,10818,0.0,0.0,0.0005,0.10343290236290682
-0.3376269841269841,0.7,3.36,0.20595882573009017,0.1,-3998.7832566126585,10888,0.0,0.0,0.0005,0.10341117650781596
-0.05807142857142859,0.61,3.36,0.20390939921172724,0.13,-4008.7570661364675,10952,0.0,0.0,0.0005,0.10357839129614489
-0.3036666666666667,0.67,3.3,0.20188036584252542,0.11,-4036.957066136467,11016,0.0,0.0,0.0005,0.10361852384225986
-0.3571666666666667,0.7,2.82,0.19987152269716466,0.1,-4076.673732803133,11088,0.0,0.0,0.0005,0.10359604993478666
-0.02542424242424243,0.58,3.58,0.1978826688695654,0.14,-4074.2161570455573,11143,0.0,0.0,0.0005,0.1038207518054441
-0.3221666666666667,0.73,3.31,0.195913605452797,0.09,-4106.4328237122245,11216,0.0,0.0,0.0005,0.10373596711858168
-0.45180555555555557,0.79,2.87,0.19396413551918396,0.07,-4151.61337926778,11295,0.0,0.0,0.0005,0.10353027254435705
-0.3992380952380952,0.76,3.04,0.1920340641006117,0.08,-4193.537188791591,11371,0.0,0.0,0.0005,0.10338767347433489
-0.5046666666666667,0.82,2.95,0.19012319816902712,0.06,-4242.003855458258,11453,0.0,0.0,0.0005,0.10312631769170531
-0.23623809523809525,0.67,3.17,0.1882313466171339,0.11,-4265.627664982068,11520,0.0,0.0,0.0005,0.10316747500149692
-0.2758333333333334,0.64,2.99,0.18635832023927978,0.12,-4294.410998315402,11584,0.0,0.0,0.0005,0.10326766263912862
0.051999999999999984,0.52,3.05,0.1845039317125339,0.16,-4288.010998315404,11636,0.0,0.0,0.0005,0.10360333708064612
-0.3866666666666667,0.7,2.93,0.1826679955779523,0.1,-4326.677664982071,11706,0.0,0.0,0.0005,0.10358214222692783
-0.2763888888888889,0.64,2.92,0.1808503282220301,0.12,-4353.316553870961,11769,0.0,0.0,0.0005,0.10367814747675574
-0.1488888888888889,0.64,3.11,0.1790507478583385,0.12,-4370.20544275985,11833,0.0,0.0,0.0005,0.10377303645136911
-0.1420714285714286,0.7,3.13,0.17726907450934348,0.1,-4384.412585616993,11903,0.0,0.0,0.0005,0.10375122825270215
-0.08317424242424241,0.58,3.35,0.17550512998840695,0.14,-4390.730009859418,11961,0.0,0.0,0.0005,0.10395954255502557
-0.3643333333333334,0.76,3.0,0.17375873788196544,0.08,-4427.163343192751,12037,0.0,0.0,0.0005,0.10382263870635963
-0.18416666666666667,0.7,2.9,0.17202972353188736,0.1,-4445.580009859418,12107,0.0,0.0,0.0005,0.10380092040224988
-0.3976464646464646,0.73,3.05,0.17031791401800456,0.09,-4485.344656324065,12180,0.0,0.0,0.0005,0.10372295350545167
-0.19423809523809527,0.67,3.07,0.16862313814081933,0.11,-4504.7684658478765,12247,0.0,0.0,0.0005,0.10375821583057132
-0.49766666666666665,0.82,2.97,0.16694522640438217,0.06,-4554.535132514543,12329,0.0,0.0,0.0005,0.10351377018043685
-0.12355555555555559,0.55,3.2,0.16528401099933998,0.15,-4566.8906880701,12384,0.0,0.0,0.0005,0.103772012665963
-0.43398809523809523,0.67,2.84,0.163639325786154,0.11,-4609.28949759391,12450,0.0,0.0,0.0005,0.10380641953483233
-0.5546666666666666,0.91,3.09,0.16201100627848367,0.03,-4664.756164260578,12541,0.0,0.0,0.0005,0.10340091203780012
-0.20384090909090913,0.67,3.33,0.1603988896267364,0.11,-4685.140255169671,12608,0.0,0.0,0.0005,0.10343697065734113
-0.2818888888888889,0.7,3.03,0.1588028146017808,0.1,-4715.329144058561,12678,0.0,0.0,0.0005,0.10341829248410413
-0.35113888888888894,0.73,3.06,0.15722262157882166,0.09,-4748.44303294745,12751,0.0,0.0,0.0005,0.10334576509377871
-0.3334603174603174,0.76,3.34,0.15565815252143622,0.08,-4781.789064693483,12827,0.0,0.0,0.0005,0.10322025697543143
-0.2956666666666667,0.64,3.11,0.15410925096576863,0.12,-4811.3557313601505,12891,0.0,0.0,0.0005,0.10330998342334634
-0.10463553113553113,0.55,3.11,0.15257576200488188,0.15,-4821.819284473705,12946,0.0,0.0,0.0005,0.10355832136588479
-0.18155555555555558,0.58,2.89,0.15105753227326543,0.14,-4839.97484002926,13004,0.0,0.0,0.0005,0.10375112427913867
-0.4771666666666667,0.79,2.59,0.1495544099314969,0.07,-4887.691506695927,13083,0.0,0.0,0.0005,0.10357349613178254
-0.4179166666666667,0.76,2.85,0.1480662446510568,0.08,-4928.483173362595,13158,0.0,0.0,0.0005,0.1034500811475839
-0.31648809523809524,0.73,3.05,0.14659288759929356,0.09,-4960.131982886406,13231,0.0,0.0,0.0005,0.1033800322899849
-0.3851428571428572,0.7,2.79,0.14513419142453915,0.1,-5000.6462686006935,13301,0.0,0.0,0.0005,0.10336252007667997
-0.05580555555555554,0.61,3.41,0.143690010241372,0.13,-5004.226824156249,13362,0.0,0.0,0.0005,0.103499819596928
-0.42923809523809525,0.76,2.79,0.14226019961602693,0.08,-5047.1506336800585,13438,0.0,0.0,0.0005,0.10337931388133942
-0.3625,0.76,2.5,0.14084461655195007,0.08,-5083.4006336800585,13514,0.0,0.0,0.0005,0.10326003775317585
-0.4118888888888889,0.76,3.22,0.13944311947549812,0.08,-5124.589522568949,13590,0.0,0.0,0.0005,0.10314197248870616
-0.5216666666666667,0.82,2.87,0.1380555682217789,0.06,-5178.756189235616,13672,0.0,0.0,0.0005,0.10292409474268976
-0.28532142857142856,0.7,3.31,0.1366818240206338,0.1,-5205.28833209276,13742,0.0,0.0,0.0005,0.10290940153761118
-0.3596666666666667,0.7,3.18,0.13532174948275888,0.1,-5241.254998759427,13812,0.0,0.0,0.0005,0.10289485525723714
