avg_attacker_episode_rewards,avg_defender_episode_rewards,avg_episode_steps,epsilon_values,hack_probability,attacker_cumulative_reward,defender_cumulative_reward,avg_episode_loss_attacker,avg_episode_loss_defender,lr_list,cumulative_hack_probability
-0.567381202131202,0.76,4.62,0.22535586478270647,0.08,-7045.554748601082,11420,0.0,0.0,0.0005,0.07764579558418898
-0.7429678932178931,0.85,4.84,0.2231134248983408,0.05,-7115.768204589538,11502,0.0,0.0,0.0005,0.07746150256649556
-0.6684728327228326,0.88,5.04,0.22089329877376948,0.04,-7181.615487861822,11589,0.0,0.0,0.0005,0.07721342957420038
-0.5496275946275947,0.76,4.84,0.21869526437232614,0.08,-7236.578247324581,11665,0.0,0.0,0.0005,0.07723176106835077
-0.46501190476190474,0.7,5.43,0.21651910186675627,0.1,-7283.079437800772,11735,0.0,0.0,0.0005,0.07738056336187177
-0.3886904761904762,0.58,4.79,0.21436459361723184,0.14,-7326.948485419819,11796,0.0,0.0,0.0005,0.07778715667813778
-0.43886075036075034,0.73,5.04,0.21223152414958518,0.09,-7365.834560455896,11866,0.0,0.0,0.0005,0.0778659441326366
-0.6501372336813513,0.82,5.1,0.21011968013375878,0.06,-7434.939192914941,11951,0.0,0.0,0.0005,0.0777514261906288
-0.7604722222222222,0.94,4.62,0.20802885036247035,0.02,-7506.895506046254,12042,0.0,0.0,0.0005,0.07738360613973633
-0.5572581862581862,0.79,5.3,0.20595882573009017,0.07,-7562.621324672073,12121,0.0,0.0,0.0005,0.07733687741282197
-0.5294602064602064,0.79,5.4,0.20390939921172724,0.07,-7615.567345318093,12200,0.0,0.0,0.0005,0.07729073643167096
-0.4532972582972583,0.7,4.56,0.20188036584252542,0.1,-7660.89707114782,12270,0.0,0.0,0.0005,0.07743266045872133
-0.8046431068931069,0.91,4.62,0.19987152269716466,0.03,-7740.3613818371305,12360,0.0,0.0,0.0005,0.0771380659586361
-0.8529047619047619,0.94,4.2,0.1978826688695654,0.02,-7825.651858027607,12454,0.0,0.0,0.0005,0.07678538361829516
-0.6986186868686869,0.85,4.74,0.195913605452797,0.05,-7895.5137267144755,12539,0.0,0.0,0.0005,0.07662106619225814
